historical_plan_id,block_request_id,corridor_id,planned_date,planned_start_time,planned_duration_min,planning_method,conflict_count,utilization_pct,status
HP001188,BR004001,C00042,2025-06-02,13:12,152,Manual,2,82,Completed
HP001189,BR001774,C00074,2025-06-12,09:43,114,Manual,2,55,Completed
HP001190,BR001099,C00098,2025-06-25,00:22,98,Manual,0,60,Completed
HP001191,BR002658,C00077,2025-06-07,07:44,44,Manual,1,75,Completed
HP001192,BR000543,C00020,2025-06-10,05:18,144,Manual,1,85,Completed
HP001193,BR001507,C00017,2025-06-07,15:01,213,Manual,0,81,Completed
HP001194,BR002988,C00010,2025-06-17,01:43,88,Manual,1,51,Completed
HP001195,BR000588,C00043,2025-06-15,01:36,87,Manual,0,80,Completed
HP001196,BR003271,C00085,2025-06-13,10:28,130,Manual,0,74,Completed
HP001197,BR000623,C00053,2025-06-16,03:02,178,Manual,3,53,Completed
HP001198,BR003311,C00004,2025-06-02,13:39,160,Manual,2,68,Completed
HP001199,BR004445,C00002,2025-06-08,12:25,127,Manual,0,65,Completed
HP001200,BR003633,C00091,2025-06-02,02:09,103,Manual,0,46,Completed
HP001201,BR000044,C00066,2025-06-25,12:39,33,Manual,2,80,Completed
HP001202,BR005672,C00078,2025-06-23,08:22,57,Manual,1,49,Completed
HP001203,BR000550,C00091,2025-06-21,17:52,295,Manual,1,73,Completed
HP001204,BR003004,C00017,2025-06-28,13:21,53,Manual,2,79,Completed
HP001205,BR003630,C00035,2025-06-20,17:00,161,Manual,6,58,Completed
HP001206,BR005598,C00086,2025-06-13,19:40,92,Manual,5,73,Completed
HP001207,BR003354,C00052,2025-06-30,18:38,223,Manual,2,47,Completed
HP001208,BR005402,C00023,2025-06-29,09:20,229,Manual,5,55,Completed
HP001209,BR003984,C00088,2025-06-16,15:49,326,Manual,1,46,Completed
HP001210,BR003058,C00096,2025-06-17,06:32,77,Manual,1,51,Completed
HP001211,BR005484,C00067,2025-06-14,17:05,163,Manual,2,56,Completed
HP001212,BR000817,C00069,2025-06-13,05:16,232,Manual,1,66,Completed
HP001213,BR002583,C00026,2025-06-15,06:37,94,Manual,2,63,Completed
HP001214,BR000966,C00093,2025-06-25,09:52,231,Manual,2,51,Completed
HP001215,BR002381,C00002,2025-06-07,17:40,139,Manual,2,55,Completed
HP001216,BR005751,C00078,2025-06-20,01:37,171,Manual,2,74,Completed
HP001217,BR001754,C00079,2025-06-29,06:37,132,Manual,0,58,Completed
HP001218,BR004320,C00048,2025-06-09,16:11,200,Manual,4,80,Completed
HP001219,BR003702,C00021,2025-06-21,18:11,208,Manual,0,78,Completed
HP001220,BR002975,C00060,2025-06-20,06:24,222,Manual,0,57,Completed
HP001221,BR002414,C00064,2025-06-11,18:48,52,Manual,0,75,Completed
HP001222,BR000350,C00014,2025-06-21,09:29,278,Manual,0,69,Completed
HP001223,BR002165,C00048,2025-06-17,06:31,63,Manual,1,62,Completed
HP001224,BR001040,C00057,2025-06-21,08:41,67,Manual,0,57,Completed
HP001225,BR003000,C00022,2025-06-22,04:12,142,Manual,3,46,Completed
HP001226,BR002232,C00054,2025-06-24,12:35,78,Manual,0,61,Completed
HP001227,BR002873,C00086,2025-06-10,18:14,245,Manual,0,78,Completed
HP001228,BR003840,C00014,2025-06-29,17:00,220,Manual,0,79,Completed
HP001229,BR005296,C00089,2025-06-21,09:06,157,Manual,2,53,Completed
HP001230,BR005236,C00035,2025-06-07,19:03,89,Manual,0,80,Completed
HP001231,BR005966,C00081,2025-06-25,01:42,99,Manual,3,81,Completed
HP001232,BR001245,C00039,2025-06-18,11:25,86,Manual,2,66,Completed
HP001233,BR001908,C00087,2025-06-16,06:25,137,Manual,3,85,Completed
HP001234,BR000031,C00056,2025-06-19,18:21,156,Manual,1,68,Completed
HP001235,BR002821,C00096,2025-06-11,15:34,187,Manual,2,82,Completed
HP001236,BR004965,C00092,2025-06-29,11:20,138,Manual,0,75,Completed
HP001237,BR005584,C00071,2025-06-30,12:40,87,Manual,2,60,Completed
HP001238,BR003332,C00034,2025-06-06,02:23,299,Manual,3,46,Completed
HP001239,BR003974,C00067,2025-06-20,13:18,57,Manual,3,82,Completed
HP001240,BR003667,C00086,2025-06-12,05:49,201,Manual,1,46,Completed
HP001241,BR005031,C00028,2025-06-29,06:49,164,Manual,3,79,Completed
HP001242,BR003189,C00024,2025-06-30,07:29,133,Manual,2,59,Completed
HP001243,BR000930,C00016,2025-06-27,08:19,196,Manual,3,74,Completed
HP001244,BR004756,C00027,2025-06-04,02:41,70,Manual,2,84,Completed
HP001245,BR001180,C00033,2025-06-13,06:04,308,Manual,1,56,Completed
HP001246,BR000132,C00013,2025-06-15,02:20,122,Manual,0,61,Completed
HP001247,BR000864,C00042,2025-06-06,18:40,175,Manual,0,49,Completed
HP001248,BR003753,C00058,2025-06-14,09:04,162,Manual,2,47,Completed
HP001249,BR000488,C00009,2025-06-07,18:43,255,Manual,2,82,Completed
HP001250,BR005036,C00080,2025-06-16,14:13,86,Manual,2,51,Completed
HP001251,BR003413,C00052,2025-06-16,05:22,46,Manual,1,67,Completed
HP001252,BR002022,C00095,2025-06-22,07:09,118,Manual,3,78,Completed
HP001253,BR004280,C00050,2025-06-05,18:17,49,Manual,4,66,Completed
HP001254,BR002368,C00023,2025-06-02,14:34,105,Manual,0,48,Completed
HP001255,BR000269,C00081,2025-06-16,17:05,200,Manual,0,74,Completed
HP001256,BR002582,C00069,2025-06-04,17:11,135,Manual,3,52,Completed
HP001257,BR002226,C00027,2025-06-10,01:44,60,Manual,1,50,Completed
HP001258,BR000249,C00002,2025-06-26,03:56,48,Manual,3,47,Completed
HP001259,BR003107,C00046,2025-06-12,06:38,116,Manual,0,72,Completed
HP001260,BR001152,C00062,2025-06-02,13:00,292,Manual,0,66,Completed
HP001261,BR005658,C00059,2025-06-26,19:46,154,Manual,1,70,Completed
HP001262,BR002659,C00051,2025-06-25,09:06,92,Manual,1,61,Completed
HP001263,BR004556,C00030,2025-06-07,05:11,184,Manual,1,78,Completed
HP001264,BR002475,C00064,2025-06-17,14:04,40,Manual,0,84,Completed
HP001265,BR004555,C00075,2025-06-21,18:50,262,Manual,2,50,Completed
HP001266,BR004403,C00050,2025-06-25,10:11,130,Manual,1,80,Completed
HP001267,BR005419,C00003,2025-06-30,06:24,95,Manual,2,67,Completed
HP001268,BR002720,C00007,2025-06-28,11:03,254,Manual,1,45,Completed
HP001269,BR005883,C00075,2025-06-09,15:02,41,Manual,1,57,Completed
HP001270,BR002682,C00067,2025-06-04,07:54,196,Manual,7,84,Completed
HP001271,BR003899,C00080,2025-06-25,15:52,230,Manual,3,54,Completed
HP001272,BR003664,C00026,2025-06-17,04:22,67,Manual,3,85,Completed
HP001273,BR002015,C00097,2025-06-01,14:58,141,Manual,1,54,Completed
HP001274,BR002745,C00055,2025-06-17,06:13,199,Manual,3,54,Completed
HP001275,BR002740,C00037,2025-06-04,16:41,236,Manual,3,60,Completed
HP001276,BR005831,C00044,2025-06-10,16:51,196,Manual,1,51,Completed
HP001277,BR001945,C00019,2025-06-19,03:17,160,Manual,2,65,Completed
HP001278,BR002869,C00058,2025-06-15,16:17,37,Manual,4,65,Completed
HP001279,BR003078,C00073,2025-06-04,19:29,162,Manual,3,78,Completed
HP001280,BR001632,C00052,2025-06-04,14:34,215,Manual,1,72,Completed
HP001281,BR001694,C00096,2025-06-24,10:27,337,Manual,3,68,Completed
HP001282,BR001327,C00012,2025-06-28,11:07,135,Manual,1,75,Completed
HP001283,BR004408,C00091,2025-06-22,11:20,269,Manual,2,83,Completed
HP001284,BR002668,C00090,2025-06-30,08:15,171,Manual,1,78,Completed
HP001285,BR003560,C00061,2025-06-26,01:00,187,Manual,2,69,Completed
HP001286,BR001868,C00041,2025-06-26,03:03,115,Manual,2,60,Completed
HP001287,BR000882,C00023,2025-06-02,17:55,189,Manual,0,71,Completed
HP001288,BR001379,C00021,2025-06-03,03:32,106,Manual,3,81,Completed
HP001289,BR003363,C00076,2025-06-01,08:11,187,Manual,1,59,Completed
HP001290,BR005817,C00044,2025-06-15,13:36,116,Manual,1,68,Completed
HP001291,BR001481,C00049,2025-06-07,17:02,313,Manual,4,48,Completed
HP001292,BR003392,C00053,2025-06-14,09:38,247,Manual,3,52,Completed
HP001293,BR003688,C00057,2025-06-12,15:20,122,Manual,1,51,Completed
HP001294,BR004831,C00063,2025-06-22,17:06,101,Manual,2,84,Completed
HP001295,BR001134,C00072,2025-06-23,18:26,237,Manual,3,61,Completed
HP001296,BR002792,C00069,2025-06-09,03:41,127,Manual,2,58,Completed
HP001297,BR004928,C00057,2025-06-11,04:39,95,Manual,0,57,Completed
HP001298,BR000022,C00068,2025-06-16,01:25,148,Manual,3,51,Completed
HP001299,BR001467,C00020,2025-06-11,15:28,109,Manual,2,47,Completed
HP001300,BR003443,C00078,2025-06-01,02:14,202,Manual,2,82,Completed
HP001301,BR003509,C00013,2025-06-04,16:24,89,Manual,3,60,Completed
HP001302,BR000642,C00017,2025-06-04,11:02,61,Manual,2,70,Completed
HP001303,BR002069,C00004,2025-06-28,16:49,134,Manual,1,78,Completed
HP001304,BR000751,C00085,2025-06-08,18:54,315,Manual,2,57,Completed
HP001305,BR003619,C00059,2025-06-06,07:16,161,Manual,3,48,Completed
HP001306,BR002989,C00050,2025-06-21,12:05,152,Manual,4,62,Completed
HP001307,BR001691,C00057,2025-06-02,18:42,105,Manual,2,82,Completed
HP001308,BR004488,C00012,2025-06-09,18:15,229,Manual,3,84,Completed
HP001309,BR004250,C00029,2025-06-19,04:47,253,Manual,0,83,Completed
HP001310,BR004776,C00002,2025-06-27,12:57,82,Manual,1,61,Completed
HP001311,BR003282,C00093,2025-06-24,06:47,216,Manual,2,59,Completed
HP001312,BR001334,C00065,2025-06-28,07:15,37,Manual,1,62,Completed
HP001313,BR000104,C00028,2025-06-12,14:18,107,Manual,2,75,Completed
HP001314,BR003001,C00096,2025-06-18,00:45,203,Manual,2,46,Completed
HP001315,BR003897,C00086,2025-06-20,12:51,117,Manual,1,76,Completed
HP001316,BR004572,C00060,2025-06-13,14:22,164,Manual,1,82,Completed
HP001317,BR005640,C00078,2025-06-29,10:53,154,Manual,1,50,Completed
HP001318,BR003213,C00087,2025-06-20,13:19,292,Manual,1,82,Completed
HP001319,BR003374,C00014,2025-06-30,09:33,105,Manual,0,51,Completed
HP001320,BR002859,C00016,2025-06-14,14:50,199,Manual,3,56,Completed
HP001321,BR002909,C00043,2025-06-23,13:39,224,Manual,3,46,Completed
HP001322,BR005851,C00016,2025-06-27,18:10,128,Manual,1,84,Completed
HP001323,BR003361,C00089,2025-06-08,19:17,264,Manual,3,66,Completed
HP001324,BR002412,C00003,2025-06-07,19:14,198,Manual,2,61,Completed
HP001325,BR004216,C00092,2025-06-13,15:09,101,Manual,4,73,Completed
HP001326,BR000090,C00068,2025-06-22,13:34,199,Manual,2,82,Completed
HP001327,BR000471,C00014,2025-06-29,05:15,228,Manual,0,64,Completed
HP001328,BR000901,C00063,2025-06-25,13:27,189,Manual,1,62,Completed
HP001329,BR003545,C00046,2025-06-19,19:02,118,Manual,2,71,Completed
HP001330,BR005307,C00088,2025-06-07,00:05,165,Manual,3,81,Completed
HP001331,BR004771,C00097,2025-06-22,06:47,128,Manual,4,54,Completed
HP001332,BR002511,C00045,2025-06-18,03:25,37,Manual,3,60,Completed
HP001333,BR005657,C00075,2025-06-18,03:37,223,Manual,4,65,Completed
HP001334,BR004727,C00098,2025-06-04,00:28,107,Manual,1,66,Completed
HP001335,BR004204,C00034,2025-06-20,16:38,71,Manual,1,53,Completed
HP001336,BR001894,C00035,2025-06-20,13:32,140,Manual,3,47,Completed
HP001337,BR005204,C00025,2025-06-26,06:32,109,Manual,2,72,Completed
HP001338,BR004722,C00097,2025-06-18,13:41,78,Manual,2,70,Completed
HP001339,BR001732,C00011,2025-06-12,09:37,254,Manual,0,46,Completed
HP001340,BR005249,C00088,2025-06-15,04:39,103,Manual,2,57,Completed
HP001341,BR001917,C00021,2025-06-21,02:04,173,Manual,1,77,Completed
HP001342,BR002142,C00093,2025-06-16,12:21,182,Manual,1,64,Completed
HP001343,BR003129,C00045,2025-06-21,04:22,173,Manual,0,80,Completed
HP001344,BR001867,C00048,2025-06-29,01:42,56,Manual,3,65,Completed
HP001345,BR002940,C00001,2025-06-21,07:30,83,Manual,0,46,Completed
HP001346,BR003159,C00069,2025-06-13,03:49,92,Manual,1,79,Completed
HP001347,BR001288,C00023,2025-06-12,13:21,152,Manual,0,54,Completed
HP001348,BR002044,C00064,2025-06-03,06:30,115,Manual,1,57,Completed
HP001349,BR002040,C00077,2025-06-18,11:07,69,Manual,2,63,Completed
HP001350,BR004160,C00052,2025-06-24,11:37,316,Manual,2,85,Completed
HP001351,BR005619,C00032,2025-06-25,05:46,165,Manual,1,45,Completed
HP001352,BR001771,C00031,2025-06-14,19:21,119,Manual,2,75,Completed
HP001353,BR002744,C00013,2025-06-04,00:59,266,Manual,1,45,Completed
HP001354,BR003185,C00071,2025-06-08,17:31,228,Manual,1,51,Completed
HP001355,BR000765,C00044,2025-06-03,02:35,263,Manual,1,46,Completed
HP001356,BR001810,C00041,2025-06-09,16:51,113,Manual,2,50,Completed
HP001357,BR005375,C00018,2025-06-15,07:21,158,Manual,0,75,Completed
HP001358,BR004194,C00037,2025-06-21,15:36,38,Manual,2,51,Completed
HP001359,BR001240,C00016,2025-06-30,11:06,86,Manual,2,70,Completed
HP001360,BR000066,C00055,2025-06-07,19:29,121,Manual,0,84,Completed
HP001361,BR002574,C00021,2025-06-20,07:07,128,Manual,1,81,Completed
HP001362,BR000477,C00024,2025-06-02,04:11,212,Manual,4,78,Completed
HP001363,BR004863,C00002,2025-06-26,03:53,96,Manual,4,70,Completed
HP001364,BR003919,C00085,2025-06-06,11:36,58,Manual,2,71,Completed
HP001365,BR003908,C00033,2025-06-23,15:43,100,Manual,1,48,Completed
HP001366,BR002939,C00050,2025-06-08,14:40,112,Manual,3,65,Completed
HP001367,BR001066,C00090,2025-06-01,00:25,128,Manual,2,68,Completed
HP001368,BR003428,C00041,2025-06-07,06:11,40,Manual,2,66,Completed
HP001369,BR004565,C00076,2025-06-20,16:53,256,Manual,1,82,Completed
HP001370,BR003216,C00096,2025-06-06,02:36,77,Manual,1,61,Completed
HP001371,BR003641,C00086,2025-06-01,02:56,167,Manual,3,52,Completed
HP001372,BR003231,C00074,2025-06-29,02:17,270,Manual,2,58,Completed
HP001373,BR003252,C00062,2025-06-03,08:05,189,Manual,2,64,Completed
HP001374,BR004174,C00100,2025-06-07,12:43,258,Manual,2,76,Completed
HP001375,BR005161,C00050,2025-06-07,07:06,165,Manual,1,78,Completed
HP001376,BR001588,C00035,2025-06-19,07:59,42,Manual,1,70,Completed
HP001377,BR003835,C00087,2025-06-20,11:14,234,Manual,2,85,Completed
HP001378,BR003562,C00075,2025-06-13,12:31,214,Manual,2,75,Completed
HP001379,BR000452,C00075,2025-06-13,14:02,143,Manual,2,82,Completed
HP001380,BR003486,C00007,2025-06-20,11:52,190,Manual,0,50,Completed
HP001381,BR001753,C00080,2025-06-09,12:23,215,Manual,2,71,Completed
HP001382,BR001291,C00070,2025-06-30,05:57,178,Manual,5,63,Completed
HP001383,BR002054,C00078,2025-06-28,08:50,49,Manual,1,50,Completed
HP001384,BR001147,C00046,2025-06-15,17:21,253,Manual,3,75,Completed
HP001385,BR004889,C00034,2025-06-02,17:11,118,Manual,3,51,Completed
HP001386,BR002032,C00067,2025-06-18,04:26,163,Manual,3,59,Completed
HP001387,BR001031,C00014,2025-06-02,13:55,76,Manual,0,83,Completed
HP001388,BR003565,C00029,2025-06-20,12:02,90,Manual,0,84,Completed
HP001389,BR001565,C00072,2025-06-26,17:23,47,Manual,1,52,Completed
HP001390,BR004702,C00002,2025-06-08,14:19,83,Manual,0,57,Completed
HP001391,BR003301,C00050,2025-06-26,09:20,117,Manual,3,52,Completed
HP001392,BR004373,C00014,2025-06-08,04:02,64,Manual,2,59,Completed
HP001393,BR005046,C00064,2025-06-30,00:37,97,Manual,2,66,Completed
HP001394,BR001192,C00045,2025-06-23,16:34,60,Manual,2,65,Completed
HP001395,BR000996,C00063,2025-06-09,00:31,224,Manual,2,56,Completed
HP001396,BR000168,C00062,2025-06-08,02:43,227,Manual,2,84,Completed
HP001397,BR004447,C00082,2025-06-05,08:09,139,Manual,0,62,Completed
HP001398,BR003055,C00009,2025-06-24,04:52,213,Manual,3,54,Completed
HP001399,BR000914,C00001,2025-06-21,02:46,76,Manual,0,72,Completed
HP001400,BR002417,C00057,2025-06-06,10:53,70,Manual,3,78,Completed
HP001401,BR003149,C00092,2025-06-24,09:50,244,Manual,2,49,Completed
HP001402,BR000492,C00075,2025-06-05,12:07,170,Manual,2,61,Completed
HP001403,BR002676,C00026,2025-06-12,18:48,215,Manual,2,79,Completed
HP001404,BR004761,C00032,2025-06-26,16:54,146,Manual,2,54,Completed
HP001405,BR000194,C00040,2025-06-22,14:13,104,Manual,1,69,Completed
HP001406,BR001962,C00062,2025-06-19,12:52,86,Manual,3,52,Completed
HP001407,BR002805,C00091,2025-06-30,00:16,59,Manual,2,85,Completed
HP001408,BR001530,C00073,2025-06-19,02:28,253,Manual,2,73,Completed
HP001409,BR001009,C00061,2025-06-09,12:24,167,Manual,0,55,Completed
HP001410,BR003005,C00076,2025-06-09,00:57,91,Manual,3,61,Completed
HP001411,BR002080,C00092,2025-06-05,02:33,140,Manual,0,54,Completed
HP001412,BR005501,C00050,2025-06-05,01:36,77,Manual,1,60,Completed
HP001413,BR001773,C00058,2025-06-14,02:51,57,Manual,3,83,Completed
HP001414,BR002801,C00033,2025-06-02,10:18,102,Manual,1,79,Completed
HP001415,BR005874,C00062,2025-06-16,01:32,187,Manual,1,73,Completed
HP001416,BR002674,C00034,2025-06-25,00:46,239,Manual,3,48,Completed
HP001417,BR001140,C00049,2025-06-19,02:33,141,Manual,1,76,Completed
HP001418,BR002267,C00059,2025-06-07,14:52,165,Manual,2,74,Completed
HP001419,BR003876,C00082,2025-06-26,07:21,53,Manual,2,50,Completed
HP001420,BR003975,C00001,2025-06-06,17:39,64,Manual,1,77,Completed
HP001421,BR001456,C00090,2025-06-01,09:22,292,Manual,1,66,Completed
HP001422,BR001423,C00016,2025-06-27,07:02,237,Manual,2,63,Completed
HP001423,BR002233,C00050,2025-06-30,04:43,78,Manual,2,54,Completed
HP001424,BR004256,C00096,2025-06-27,05:37,234,Manual,1,60,Completed
HP001425,BR003823,C00042,2025-06-01,07:21,284,Manual,3,82,Completed
HP001426,BR005054,C00019,2025-06-12,02:19,123,Manual,2,68,Completed
HP001427,BR002985,C00010,2025-06-29,12:08,120,Manual,2,57,Completed
HP001428,BR002878,C00034,2025-06-21,04:23,135,Manual,1,58,Completed
HP001429,BR000157,C00098,2025-06-14,05:54,222,Manual,1,54,Completed
HP001430,BR005039,C00089,2025-06-05,10:45,133,Manual,1,55,Completed
HP001431,BR000149,C00051,2025-06-22,08:23,142,Manual,2,55,Completed
HP001432,BR003257,C00031,2025-06-22,03:34,121,Manual,0,64,Completed
HP001433,BR002393,C00048,2025-06-16,19:37,178,Manual,2,63,Completed
HP001434,BR004735,C00002,2025-06-18,14:07,139,Manual,2,78,Completed
HP001435,BR000405,C00047,2025-06-19,09:37,106,Manual,3,82,Completed
HP001436,BR001847,C00097,2025-06-01,13:36,66,Manual,3,63,Completed
HP001437,BR000993,C00073,2025-06-02,15:07,102,Manual,0,66,Completed
HP001438,BR000627,C00072,2025-06-23,13:36,267,Manual,1,59,Completed
HP001439,BR004548,C00023,2025-06-06,01:51,192,Manual,4,60,Completed
HP001440,BR005717,C00025,2025-06-20,11:13,124,Manual,1,63,Completed
HP001441,BR001833,C00071,2025-06-24,19:35,239,Manual,1,81,Completed
HP001442,BR003351,C00029,2025-06-02,05:15,44,Manual,2,55,Completed
HP001443,BR001500,C00038,2025-06-21,09:56,135,Manual,0,66,Completed
HP001444,BR001755,C00059,2025-06-07,17:36,214,Manual,2,67,Completed
HP001445,BR004835,C00077,2025-06-17,00:28,117,Manual,2,58,Completed
HP001446,BR001307,C00020,2025-06-18,01:40,100,Manual,2,58,Completed
HP001447,BR005464,C00005,2025-06-09,13:33,140,Manual,1,78,Completed
HP001448,BR004205,C00087,2025-06-25,14:50,290,Manual,1,56,Completed
HP001449,BR004847,C00083,2025-06-06,00:29,243,Manual,4,77,Completed
HP001450,BR002199,C00084,2025-06-27,16:16,113,Manual,2,62,Completed
HP001451,BR004139,C00058,2025-06-11,14:24,139,Manual,3,74,Completed
HP001452,BR004232,C00074,2025-06-01,08:46,187,Manual,2,68,Completed
HP001453,BR001525,C00041,2025-06-25,12:22,126,Manual,3,68,Completed
HP001454,BR000021,C00037,2025-06-11,14:35,132,Manual,2,63,Completed
HP001455,BR005700,C00090,2025-06-27,13:07,80,Manual,2,83,Completed
HP001456,BR004455,C00008,2025-06-08,15:24,125,Manual,3,85,Completed
HP001457,BR000069,C00060,2025-06-25,06:48,154,Manual,3,61,Completed
HP001458,BR003247,C00095,2025-06-01,01:42,206,Manual,1,67,Completed
HP001459,BR005786,C00015,2025-06-20,03:10,184,Manual,2,66,Completed
HP001460,BR000121,C00012,2025-06-19,12:07,134,Manual,3,62,Completed
HP001461,BR000936,C00007,2025-06-18,17:26,162,Manual,3,51,Completed
HP001462,BR000202,C00074,2025-06-15,18:48,49,Manual,1,57,Completed
HP001463,BR005681,C00084,2025-06-30,09:16,154,Manual,2,68,Completed
HP001464,BR005063,C00091,2025-06-11,14:22,227,Manual,3,53,Completed
HP001465,BR000079,C00036,2025-06-08,03:43,113,Manual,2,74,Completed
HP001466,BR002627,C00056,2025-06-24,06:38,253,Manual,1,52,Completed
HP001467,BR003449,C00055,2025-06-08,08:18,64,Manual,1,64,Completed
HP001468,BR005343,C00060,2025-06-10,05:04,139,Manual,1,78,Completed
HP001469,BR000137,C00034,2025-06-07,09:42,190,Manual,0,82,Completed
HP001470,BR002043,C00029,2025-06-12,11:52,244,Manual,5,70,Completed
HP001471,BR005475,C00067,2025-06-01,09:16,102,Manual,1,85,Completed
HP001472,BR002716,C00008,2025-06-29,15:49,202,Manual,1,60,Completed
HP001473,BR000637,C00059,2025-06-15,00:26,205,Manual,1,71,Completed
HP001474,BR003034,C00046,2025-06-01,02:28,159,Manual,2,57,Completed
HP001475,BR005950,C00051,2025-06-18,05:48,80,Manual,4,82,Completed
HP001476,BR005745,C00068,2025-06-03,13:41,144,Manual,6,72,Completed
HP001477,BR000496,C00048,2025-06-19,09:09,272,Manual,5,84,Completed
HP001478,BR005628,C00099,2025-06-28,11:01,108,Manual,1,71,Completed
HP001479,BR005093,C00097,2025-06-10,02:23,149,Manual,0,51,Completed
HP001480,BR003776,C00048,2025-06-29,01:36,81,Manual,2,72,Completed
HP001481,BR001342,C00006,2025-06-25,13:05,208,Manual,2,76,Completed
HP001482,BR004241,C00037,2025-06-19,16:19,185,Manual,2,69,Completed
HP001483,BR004236,C00066,2025-06-16,18:04,49,Manual,3,76,Completed
HP001484,BR004676,C00074,2025-06-25,16:24,86,Manual,1,64,Completed
HP001485,BR002536,C00005,2025-06-06,15:18,243,Manual,1,48,Completed
HP001486,BR000075,C00095,2025-06-25,11:46,154,Manual,3,73,Completed
HP001487,BR002815,C00016,2025-06-17,18:20,216,Manual,2,57,Completed
HP001488,BR004400,C00019,2025-06-16,06:13,172,Manual,2,51,Completed
HP001489,BR004016,C00080,2025-06-21,01:08,131,Manual,2,62,Completed
HP001490,BR003108,C00016,2025-06-08,02:43,266,Manual,0,49,Completed
HP001491,BR002325,C00062,2025-06-07,07:44,205,Manual,1,55,Completed
HP001492,BR002652,C00048,2025-06-30,13:07,103,Manual,1,73,Completed
HP001493,BR003391,C00059,2025-06-30,15:25,122,Manual,2,46,Completed
HP001494,BR001299,C00034,2025-06-11,13:45,161,Manual,0,59,Completed
HP001495,BR005505,C00016,2025-06-09,09:21,214,Manual,0,57,Completed
