schedule_id,train_no,train_name,train_type,source_station_code,source_station_name,destination_station_code,destination_station_name,station_sequence,station_code,station_name,arrival_time,departure_time,distance_km,running_days,direction
SCH0003544,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,7,MYS,Mysuru Junction,03:13,03:19,469.0,Daily,DOWN
SCH0003545,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,8,ASK,Arsikere Junction,05:27,05:32,616.2,Daily,DOWN
SCH0003546,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,9,RIG,Raigarh,06:48,06:51,700.2,Daily,DOWN
SCH0003547,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,10,JSG,Jharsuguda Junction,07:56,08:02,771.6,Daily,DOWN
SCH0003548,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,11,KAVI,Kavi Subhash,08:55,09:01,833.6,Daily,DOWN
SCH0003549,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,12,NOAP,Noapara,09:29,09:35,865.0,Daily,DOWN
SCH0003550,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,13,DAWN,Dakshineswar,09:38,09:44,869.1,Daily,DOWN
SCH0003551,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,14,MLDT,Malda Town,10:22,10:25,912.1,Daily,DOWN
SCH0003552,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,15,NFK,New Farakka Junction,10:56,11:04,947.7,Daily,DOWN
SCH0003553,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,16,BKN,Bikaner Junction,11:47,11:51,998.7,Daily,DOWN
SCH0003554,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,17,SOG,Suratgarh Junction,14:35,14:41,1181.2,Daily,DOWN
SCH0003555,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,18,NGP,Nagpur Junction,15:25,15:32,1234.2,Daily,DOWN
SCH0003556,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,19,WR,Wardha Junction,16:41,16:47,1313.1,Daily,DOWN
SCH0003557,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,20,BWN,Barddhaman Junction,17:36,17:40,1367.1,Daily,DOWN
SCH0003558,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,21,HWH,Howrah Junction,19:03,19:08,1460.6,Daily,DOWN
SCH0003559,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,22,KGP,Kharagpur Junction,20:49,20:53,1576.0,Daily,DOWN
SCH0003560,15237,Katrasgarh - Shalimar Express,Express,KTH,Katrasgarh,SHM,Shalimar,23,SHM,Shalimar,22:46,22:46,1704.2,Daily,DOWN
SCH0003561,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,1,CNB,Kanpur Central,19:22,19:22,0.0,Daily,DOWN
SCH0003562,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,2,NDLS,New Delhi,05:06,05:14,440.5,Daily,DOWN
SCH0003563,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,3,RPAN,Rangapara North,06:28,06:36,497.5,Daily,DOWN
SCH0003564,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,4,RNY,Rangiya Junction,09:22,09:25,621.1,Daily,DOWN
SCH0003565,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,5,RNC,Ranchi Junction,10:15,10:18,657.1,Daily,DOWN
SCH0003566,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,6,MURI,Muri Junction,11:41,11:50,717.9,Daily,DOWN
SCH0003567,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,7,BRC,Vadodara Junction,13:03,13:10,774.9,Daily,DOWN
SCH0003568,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,8,ADI,Ahmedabad Junction,15:26,15:34,874.7,Daily,DOWN
SCH0003569,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,9,RTM,Ratlam Junction,16:28,16:31,914.7,Daily,DOWN
SCH0003570,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,10,UJN,Ujjain Junction,18:39,18:47,1011.1,Daily,DOWN
SCH0003571,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,11,BPL,Bhopal Junction,22:54,23:04,1194.3,Daily,DOWN
SCH0003572,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,12,ET,Itarsi Junction,01:10,01:20,1286.4,Daily,DOWN
SCH0003573,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,13,BSL,Bhusawal Junction,08:10,08:14,1593.2,Daily,DOWN
SCH0003574,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,14,AK,Akola Junction,11:23,11:30,1732.8,Daily,DOWN
SCH0003575,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,15,BBS,Bhubaneswar,13:03,13:09,1799.8,Daily,DOWN
SCH0003576,53319,Kanpur Central - Cuttack Junction Passenger,Passenger,CNB,Kanpur Central,CTC,Cuttack Junction,16,CTC,Cuttack Junction,13:45,13:45,1827.6,Daily,DOWN
SCH0003577,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,1,LJN,Lucknow Junction,11:50,11:50,0.0,Daily,DOWN
SCH0003578,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,2,STP,Sitapur Junction,14:23,14:53,88.6,Daily,DOWN
SCH0003579,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,3,NJP,New Jalpaiguri,15:10,15:33,100.6,Daily,DOWN
SCH0003580,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,4,GHY,Guwahati,03:09,03:37,507.8,Daily,DOWN
SCH0003581,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,5,DBRG,Dibrugarh,15:09,15:40,913.3,Daily,DOWN
SCH0003582,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,6,DNR,Danapur,16:54,17:26,956.3,Daily,DOWN
SCH0003583,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,7,MKA,Mokama,19:58,20:29,1045.8,Daily,DOWN
SCH0003584,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,8,GNT,Guntur Junction,22:10,22:22,1105.8,Daily,DOWN
SCH0003585,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,9,TEL,Tenali Junction,23:08,23:28,1131.2,Daily,DOWN
SCH0003586,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,10,MYS,Mysuru Junction,00:29,00:41,1168.2,Daily,DOWN
SCH0003587,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,11,SBC,KSR Bengaluru,04:37,04:57,1306.7,Daily,DOWN
SCH0003588,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,12,TK,Tumakuru,06:57,07:27,1375.8,Daily,DOWN
SCH0003589,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,13,NGP,Nagpur Junction,09:07,09:34,1434.8,Daily,DOWN
SCH0003590,98049,Lucknow Junction - Gondia Junction Goods,Goods,LJN,Lucknow Junction,G,Gondia Junction,14,G,Gondia Junction,13:16,13:16,1564.6,Daily,DOWN
SCH0003591,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,1,BPB,Badarpur Junction,14:57,14:57,0.0,Daily,DOWN
SCH0003592,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,2,LMG,Lumding Junction,18:55,19:22,140.8,Daily,DOWN
SCH0003593,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,3,NDLS,New Delhi,20:59,21:34,195.8,Daily,DOWN
SCH0003594,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,4,CNB,Kanpur Central,10:08,10:38,636.3,Daily,DOWN
SCH0003595,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,5,ALJN,Aligarh Junction,19:30,19:44,945.4,Daily,DOWN
SCH0003596,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,6,SC,Secunderabad Junction,21:06,21:42,995.4,Daily,DOWN
SCH0003597,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,7,KZJ,Kazipet Junction,01:32,02:07,1127.9,Daily,DOWN
SCH0003598,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,8,NOAP,Noapara,04:35,05:06,1214.9,Daily,DOWN
SCH0003599,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,9,DAWN,Dakshineswar,05:10,05:41,1219.0,Daily,DOWN
SCH0003600,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,10,RNC,Ranchi Junction,07:02,07:15,1266.0,Daily,DOWN
SCH0003601,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,11,MURI,Muri Junction,09:03,09:13,1326.8,Daily,DOWN
SCH0003602,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,12,ET,Itarsi Junction,09:44,10:20,1346.8,Daily,DOWN
SCH0003603,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,13,BPL,Bhopal Junction,12:55,13:06,1438.9,Daily,DOWN
SCH0003604,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,14,UJN,Ujjain Junction,18:18,18:50,1622.1,Daily,DOWN
SCH0003605,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,15,RTM,Ratlam Junction,21:36,21:46,1718.5,Daily,DOWN
SCH0003606,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,16,AJJ,Arakkonam Junction,23:23,23:47,1774.5,Daily,DOWN
SCH0003607,91220,Badarpur Junction - MGR Chennai Central Goods,Goods,BPB,Badarpur Junction,MAS,MGR Chennai Central,17,MAS,MGR Chennai Central,01:43,01:43,1843.0,Daily,DOWN
SCH0003608,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,1,MLDT,Malda Town,23:37,23:37,0.0,Daily,DOWN
SCH0003609,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,2,NFK,New Farakka Junction,00:37,01:13,35.6,Daily,DOWN
SCH0003610,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,3,MB,Moradabad,02:12,02:37,68.6,Daily,DOWN
SCH0003611,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,4,BE,Bareilly Junction,05:10,05:49,158.8,Daily,DOWN
SCH0003612,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,5,KZJ,Kazipet Junction,07:28,07:49,217.8,Daily,DOWN
SCH0003613,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,6,SC,Secunderabad Junction,11:36,12:15,350.3,Daily,DOWN
SCH0003614,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,7,BIDR,Bidar,15:21,15:57,460.4,Daily,DOWN
SCH0003615,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,8,ROU,Rourkela Junction,17:10,17:25,503.4,Daily,DOWN
SCH0003616,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,9,BSP,Bilaspur Junction,23:19,23:37,711.9,Daily,DOWN
SCH0003617,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,10,R,Raipur Junction,02:46,03:14,823.4,Daily,DOWN
SCH0003618,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,11,DURG,Durg Junction,04:20,04:30,860.6,Daily,DOWN
SCH0003619,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,12,VM,Villupuram Junction,06:53,07:25,943.6,Daily,DOWN
SCH0003620,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,13,TPJ,Tiruchchirappalli Junction,12:27,12:39,1122.0,Daily,DOWN
SCH0003621,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,14,CPH,Champa Junction,14:17,14:38,1178.0,Daily,DOWN
SCH0003622,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,15,KHS,Kharsia,15:57,16:31,1223.3,Daily,DOWN
SCH0003623,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,16,ADI,Ahmedabad Junction,17:56,18:34,1273.3,Daily,DOWN
SCH0003624,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,17,BRC,Vadodara Junction,21:22,21:43,1373.1,Daily,DOWN
SCH0003625,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,18,NBQ,New Bongaigaon,22:31,22:41,1402.1,Daily,DOWN
SCH0003626,94820,Malda Town - Alipur Duar Junction Goods,Goods,MLDT,Malda Town,APDJ,Alipur Duar Junction,19,APDJ,Alipur Duar Junction,03:10,03:10,1561.1,Daily,DOWN
SCH0003627,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,1,MB,Moradabad,18:16,18:16,0.0,Daily,UP
SCH0003628,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,2,BE,Bareilly Junction,20:23,20:25,90.2,Daily,UP
SCH0003629,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,3,QLN,Kollam Junction,22:08,22:12,163.2,Daily,UP
SCH0003630,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,4,TVC,Thiruvananthapuram Central,23:47,23:49,228.3,Daily,UP
SCH0003631,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,5,RTM,Ratlam Junction,00:29,00:32,258.3,Daily,UP
SCH0003632,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,6,UJN,Ujjain Junction,02:53,02:56,354.7,Daily,UP
SCH0003633,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,7,BPL,Bhopal Junction,07:15,07:18,537.9,Daily,UP
SCH0003634,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,8,ET,Itarsi Junction,09:28,09:31,630.0,Daily,UP
SCH0003635,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,9,BSL,Bhusawal Junction,16:50,16:52,936.8,Daily,UP
SCH0003636,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,10,AK,Akola Junction,20:10,20:11,1076.4,Daily,UP
SCH0003637,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,11,GKP,Gorakhpur Junction,21:45,21:48,1140.4,Daily,UP
SCH0003638,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,12,GD,Gonda Junction,01:26,01:29,1292.8,Daily,UP
SCH0003639,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,13,STP,Sitapur Junction,02:52,02:56,1349.8,Daily,UP
SCH0003640,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,14,LJN,Lucknow Junction,05:06,05:08,1438.4,Daily,UP
SCH0003641,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,15,SPJ,Samastipur Junction,06:59,07:03,1516.4,Daily,UP
SCH0003642,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,16,DBG,Darbhanga Junction,07:57,08:00,1553.5,Daily,UP
SCH0003643,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,17,WR,Wardha Junction,09:00,09:03,1594.5,Daily,UP
SCH0003644,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,18,NGP,Nagpur Junction,10:57,11:00,1673.4,Daily,UP
SCH0003645,68744,Moradabad - Gondia Junction MEMU,MEMU,MB,Moradabad,G,Gondia Junction,19,G,Gondia Junction,14:06,14:06,1803.2,Daily,UP
SCH0003646,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,1,G,Gondia Junction,10:31,10:31,0.0,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003647,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,2,NGP,Nagpur Junction,12:24,12:28,129.8,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003648,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,3,WR,Wardha Junction,13:40,13:44,208.7,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003649,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,4,GKP,Gorakhpur Junction,14:13,14:21,241.7,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003650,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,5,CPJ,Kaptanganj Junction,14:56,15:02,280.4,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003651,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,6,HWH,Howrah Junction,15:39,15:44,322.4,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003652,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,7,BWN,Barddhaman Junction,17:09,17:12,415.9,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003653,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,8,DBRG,Dibrugarh,18:07,18:11,478.9,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003654,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,9,GHY,Guwahati,00:07,00:11,884.4,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003655,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,10,NJP,New Jalpaiguri,06:14,06:22,1291.6,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003656,16386,Gondia Junction - Katihar Junction Express,Express,G,Gondia Junction,KIR,Katihar Junction,11,KIR,Katihar Junction,07:51,07:51,1395.0,"Bi-Weekly (Mon,Thu)",DOWN
SCH0003657,17622,Moradabad - Gondia Junction Premium Express,Premium,MB,Moradabad,G,Gondia Junction,1,MB,Moradabad,19:55,19:55,0.0,Daily,UP
SCH0003658,17622,Moradabad - Gondia Junction Premium Express,Premium,MB,Moradabad,G,Gondia Junction,2,BE,Bareilly Junction,20:58,21:03,90.2,Daily,UP
SCH0003659,17622,Moradabad - Gondia Junction Premium Express,Premium,MB,Moradabad,G,Gondia Junction,3,KTH,Katrasgarh,21:37,21:39,137.2,Daily,UP
SCH0003660,17622,Moradabad - Gondia Junction Premium Express,Premium,MB,Moradabad,G,Gondia Junction,4,DHN,Dhanbad Junction,22:04,22:09,169.9,Daily,UP
SCH0003661,17622,Moradabad - Gondia Junction Premium Express,Premium,MB,Moradabad,G,Gondia Junction,5,ASN,Asansol Junction,22:51,22:53,228.8,Daily,UP
SCH0003662,17622,Moradabad - Gondia Junction Premium Express,Premium,MB,Moradabad,G,Gondia Junction,6,JSME,Jasidih Junction,00:05,00:09,339.6,Daily,UP
SCH0003663,17622,Moradabad - Gondia Junction Premium Express,Premium,MB,Moradabad,G,Gondia Junction,7,G,Gondia Junction,00:40,00:40,384.6,Daily,UP
SCH0003664,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,1,BWN,Barddhaman Junction,05:51,05:51,0.0,Weekly (Wed),UP
SCH0003665,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,2,HWH,Howrah Junction,08:32,08:54,93.5,Weekly (Wed),UP
SCH0003666,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,3,KGP,Kharagpur Junction,12:12,12:44,208.9,Weekly (Wed),UP
SCH0003667,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,4,SHM,Shalimar,16:22,16:43,337.1,Weekly (Wed),UP
SCH0003668,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,5,SUR,Solapur,18:14,18:53,389.1,Weekly (Wed),UP
SCH0003669,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,6,KWV,Kurduwadi Junction,21:58,22:22,497.5,Weekly (Wed),UP
SCH0003670,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,7,DNR,Danapur,00:15,00:35,564.5,Weekly (Wed),UP
SCH0003671,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,8,MKA,Mokama,03:08,03:19,654.0,Weekly (Wed),UP
SCH0003672,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,9,AJJ,Arakkonam Junction,04:25,04:39,691.0,Weekly (Wed),UP
SCH0003673,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,10,MAS,MGR Chennai Central,06:36,06:46,759.5,Weekly (Wed),UP
SCH0003674,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,11,KIR,Katihar Junction,07:36,07:55,789.5,Weekly (Wed),UP
SCH0003675,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,12,NJP,New Jalpaiguri,10:50,11:00,892.9,Weekly (Wed),UP
SCH0003676,91606,Barddhaman Junction - Guwahati Goods,Goods,BWN,Barddhaman Junction,GHY,Guwahati,13,GHY,Guwahati,22:35,22:35,1300.1,Weekly (Wed),UP
SCH0003677,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,1,HWHB,Howrah Maidan,17:15,17:15,0.0,Daily,DOWN
SCH0003678,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,2,SDSD,Sealdah,17:34,17:51,9.4,Daily,DOWN
SCH0003679,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,3,FA,Falna,19:19,19:39,59.4,Daily,DOWN
SCH0003680,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,4,ABR,Abu Road,22:26,22:50,158.3,Daily,DOWN
SCH0003681,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,5,CPH,Champa Junction,23:30,23:52,183.3,Daily,DOWN
SCH0003682,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,6,KHS,Kharsia,01:11,01:49,228.6,Daily,DOWN
SCH0003683,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,7,RPAN,Rangapara North,04:01,04:39,307.6,Daily,DOWN
SCH0003684,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,8,RNY,Rangiya Junction,08:12,08:47,431.2,Daily,DOWN
SCH0003685,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,9,MB,Moradabad,10:16,10:46,484.2,Daily,DOWN
SCH0003686,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,10,BE,Bareilly Junction,13:21,13:43,574.4,Daily,DOWN
SCH0003687,94669,Howrah Maidan - Rayagada Goods,Goods,HWHB,Howrah Maidan,RGDA,Rayagada,11,PGT,Palakkad Junction,15:01,15:13,621.4,Daily,DOWN
