task_id,asset_id,asset_type,corridor_id,location_km,defect_or_task,defect_category,severity,criticality_1_5,safety_risk_1_5,operational_impact_1_5,reported_date,due_date,overdue_days,estimated_duration_min,required_team_size,maintenance_type,weather_sensitive,possession_required,status
TMS001971,AST003444,Rail,C00088,99.0,Rail crack,Rail Defect,Critical,5,4,3,2025-05-20,2025-05-24,38,294,4,Corrective,Yes,No,Deferred
TMS001972,AST001615,Bridge,C00090,49.5,Scheduled inspection,Inspection,High,2,4,3,2025-06-13,2025-06-24,7,100,2,Inspection,No,Yes,Open
TMS001973,AST002399,Ballast,C00073,8.3,Turnout wear,Turnout/Switch Defect,High,3,4,3,2025-06-26,2025-07-07,0,253,4,Corrective,No,Yes,Open
TMS001974,AST000241,Weld,C00023,21.2,Preventive maintenance,Preventive,Low,3,1,2,2025-03-18,2025-04-22,0,41,2,Preventive,Yes,Yes,Completed
TMS001975,AST003045,Bridge,C00035,70.4,Drainage issue,Drainage,Low,2,2,1,2025-02-23,2025-04-13,79,147,1,Preventive,No,Yes,Open
TMS001976,AST003799,Ballast,C00080,63.0,Sleeper damage,Sleeper Defect,High,2,5,3,2025-06-27,2025-07-07,0,80,4,Corrective,No,Yes,Scheduled
TMS001977,AST004455,Ballast,C00096,77.7,Scheduled inspection,Inspection,Medium,1,2,2,2025-04-27,2025-05-22,40,67,2,Inspection,No,Yes,Open
TMS001978,AST002306,Turnout,C00078,137.3,Drainage issue,Drainage,Low,5,1,1,2025-05-07,2025-06-24,7,64,4,Preventive,Yes,Yes,In Progress
TMS001979,AST000679,Switch,C00094,135.0,Drainage issue,Drainage,Medium,5,2,2,2025-06-18,2025-07-10,0,42,3,Preventive,Yes,Yes,Deferred
TMS001980,AST002152,Turnout,C00099,0.1,Scheduled inspection,Inspection,Low,2,2,2,2025-06-23,2025-08-13,0,83,4,Inspection,No,Yes,Scheduled
TMS001981,AST004778,Turnout,C00014,66.5,Drainage issue,Drainage,Low,4,1,1,2025-05-02,2025-06-17,14,162,3,Preventive,Yes,Yes,Open
TMS001982,AST005259,Turnout,C00033,96.9,Rail crack,Rail Defect,High,3,4,3,2025-06-13,2025-06-23,8,201,3,Corrective,Yes,Yes,Scheduled
TMS001983,AST003873,Crossing,C00039,11.2,Weld defect,Rail Defect,Medium,3,2,1,2025-03-27,2025-04-20,72,138,2,Preventive,No,Yes,Open
TMS001984,AST001808,Track,C00073,44.0,Corrective maintenance,Corrective,Low,3,1,1,2025-06-27,2025-08-10,0,234,2,Corrective,No,Yes,Completed
TMS001985,AST004048,Weld,C00045,125.2,Turnout wear,Turnout/Switch Defect,Medium,3,3,2,2025-05-29,2025-06-20,11,239,3,Preventive,No,Yes,Open
TMS001986,AST003269,Track,C00085,118.2,Rail crack,Rail Defect,Low,3,2,1,2025-05-09,2025-06-09,22,131,3,Preventive,Yes,Yes,Open
TMS001987,AST002090,Sleeper,C00063,106.7,Sleeper damage,Sleeper Defect,Medium,2,2,1,2025-05-21,2025-06-12,19,100,4,Preventive,No,Yes,Scheduled
TMS001988,AST000146,Rail,C00058,17.8,Ballast deficiency,Ballast Defect,Medium,3,2,2,2025-06-24,2025-07-20,0,85,4,Preventive,No,No,Scheduled
TMS001989,AST004108,Crossing,C00037,42.8,Sleeper damage,Sleeper Defect,Medium,3,2,2,2025-05-03,2025-05-21,41,54,2,Preventive,No,Yes,Scheduled
TMS001990,AST005166,Sleeper,C00068,13.8,Preventive maintenance,Preventive,Low,3,2,2,2025-06-22,2025-08-06,0,148,5,Preventive,No,Yes,Completed
TMS001991,AST002095,Crossing,C00045,13.3,Track geometry defect,Track Geometry,High,5,3,3,2025-06-28,2025-07-07,0,284,4,Corrective,Yes,Yes,Scheduled
TMS001992,AST003324,Weld,C00070,1.8,Scheduled inspection,Inspection,Medium,3,2,2,2025-05-26,2025-06-18,0,54,2,Inspection,No,No,Completed
TMS001993,AST002792,Crossing,C00096,71.3,Sleeper damage,Sleeper Defect,Low,4,2,1,2025-06-12,2025-07-16,0,132,3,Preventive,No,Yes,Completed
TMS001994,AST001052,Weld,C00092,25.8,Preventive maintenance,Preventive,High,2,4,2,2025-04-25,2025-05-04,58,59,2,Preventive,No,Yes,Open
TMS001995,AST003432,Turnout,C00008,93.3,Rail crack,Rail Defect,Low,2,1,2,2025-03-16,2025-04-25,0,104,2,Preventive,Yes,Yes,Completed
TMS001996,AST002064,Switch,C00046,2.4,Ballast deficiency,Ballast Defect,Low,3,2,2,2025-06-27,2025-08-05,0,250,2,Preventive,Yes,No,Open
TMS001997,AST002990,Crossing,C00083,85.1,Drainage issue,Drainage,Medium,1,3,1,2025-06-20,2025-07-09,0,125,2,Preventive,Yes,Yes,Completed
TMS001998,AST003409,Crossing,C00044,20.6,Gauge defect,Track Geometry,Medium,2,2,1,2025-02-28,2025-03-22,0,175,4,Preventive,No,Yes,Completed
TMS001999,AST004424,Switch,C00068,111.7,Sleeper damage,Sleeper Defect,High,2,5,2,2025-03-25,2025-04-02,90,117,2,Corrective,No,Yes,Open
TMS002000,AST002895,Track,C00093,61.3,Alignment defect,Track Geometry,Medium,4,3,2,2025-06-21,2025-07-08,0,142,3,Preventive,No,No,Scheduled
TMS002001,AST001309,Crossing,C00041,33.4,Gauge defect,Track Geometry,Medium,2,2,2,2025-06-25,2025-07-12,0,145,2,Preventive,No,No,Completed
TMS002002,AST002580,Sleeper,C00009,58.5,Rail crack,Rail Defect,Medium,2,3,1,2025-03-19,2025-04-03,0,87,3,Preventive,Yes,Yes,Completed
TMS002003,AST001147,Switch,C00010,57.3,Corrective maintenance,Corrective,Critical,4,4,3,2025-06-13,2025-06-18,0,322,3,Corrective,Yes,Yes,Completed
TMS002004,AST000499,Sleeper,C00100,7.8,Preventive maintenance,Preventive,High,3,2,3,2025-05-15,2025-05-24,38,159,2,Preventive,No,Yes,Open
TMS002005,AST002718,Switch,C00092,22.4,Ballast deficiency,Ballast Defect,High,4,3,2,2025-06-22,2025-06-30,1,157,2,Corrective,Yes,Yes,Open
TMS002006,AST004165,Sleeper,C00034,22.8,Drainage issue,Drainage,High,3,3,3,2025-04-07,2025-04-19,0,91,4,Corrective,No,Yes,Completed
TMS002007,AST002162,Weld,C00048,89.6,Rail wear,Rail Defect,Low,3,2,1,2025-06-18,2025-08-03,0,142,5,Preventive,No,Yes,Open
TMS002008,AST003440,Weld,C00065,20.7,Alignment defect,Track Geometry,Medium,3,3,1,2025-06-16,2025-07-08,0,230,4,Preventive,Yes,Yes,In Progress
TMS002009,AST002481,Ballast,C00047,36.1,Gauge defect,Track Geometry,High,3,4,3,2025-03-25,2025-04-09,83,124,3,Corrective,No,Yes,Scheduled
TMS002010,AST003961,Weld,C00037,27.5,Track geometry defect,Track Geometry,Low,2,2,1,2025-06-24,2025-07-28,0,158,2,Preventive,Yes,Yes,Completed
TMS002011,AST004969,Crossing,C00094,119.8,Alignment defect,Track Geometry,Low,3,2,1,2025-02-20,2025-04-11,81,197,1,Preventive,Yes,Yes,Scheduled
TMS002012,AST002200,Weld,C00095,50.2,Rail crack,Rail Defect,Low,2,1,2,2025-06-26,2025-08-13,0,147,3,Preventive,Yes,Yes,Open
TMS002013,AST002415,Crossing,C00034,0.1,Ballast deficiency,Ballast Defect,Medium,2,3,2,2025-05-16,2025-06-10,21,112,1,Preventive,Yes,No,In Progress
TMS002014,AST003495,Crossing,C00039,5.8,Ballast deficiency,Ballast Defect,Medium,4,2,3,2025-06-19,2025-07-15,0,164,2,Preventive,Yes,Yes,In Progress
TMS002015,AST005062,Ballast,C00059,156.3,Gauge defect,Track Geometry,Low,2,1,2,2025-06-07,2025-07-13,0,175,4,Preventive,No,No,Open
TMS002016,AST003725,Crossing,C00049,68.3,Rail crack,Rail Defect,Medium,4,2,2,2025-06-22,2025-07-13,0,158,3,Preventive,Yes,Yes,Open
TMS002017,AST005270,Switch,C00052,165.2,Drainage issue,Drainage,Medium,3,2,2,2025-06-22,2025-07-09,0,76,3,Preventive,No,Yes,Completed
TMS002018,AST001835,Sleeper,C00079,5.9,Scheduled inspection,Inspection,Medium,5,2,2,2025-05-10,2025-05-30,0,69,3,Inspection,No,Yes,Completed
TMS002019,AST002482,Weld,C00052,72.7,Ballast deficiency,Ballast Defect,Medium,3,3,1,2025-05-06,2025-05-26,0,139,4,Preventive,Yes,Yes,Completed
TMS002020,AST001772,Turnout,C00058,24.8,Rail wear,Rail Defect,Low,2,1,1,2025-06-12,2025-07-23,0,151,4,Preventive,No,No,Completed
TMS002021,AST001083,Ballast,C00036,41.9,Ballast deficiency,Ballast Defect,Medium,1,2,3,2025-06-15,2025-07-05,0,129,3,Preventive,Yes,Yes,Open
TMS002022,AST001264,Ballast,C00095,0.2,Alignment defect,Track Geometry,Critical,3,5,2,2025-06-07,2025-06-12,19,270,4,Corrective,Yes,Yes,Scheduled
TMS002023,AST001914,Switch,C00032,3.5,Ballast deficiency,Ballast Defect,Low,2,2,2,2025-05-31,2025-07-18,0,89,4,Preventive,No,No,Completed
TMS002024,AST000733,Sleeper,C00062,41.8,Corrective maintenance,Corrective,High,5,4,4,2025-03-13,2025-03-22,101,312,4,Corrective,No,Yes,Scheduled
TMS002025,AST001818,Rail,C00097,27.2,Drainage issue,Drainage,Medium,3,3,2,2025-02-07,2025-02-28,123,135,2,Preventive,No,Yes,Open
TMS002026,AST001129,Bridge,C00072,34.2,Preventive maintenance,Preventive,Low,3,2,1,2025-06-21,2025-08-09,0,47,2,Preventive,No,Yes,Deferred
TMS002027,AST004920,Switch,C00060,28.8,Ballast deficiency,Ballast Defect,Low,4,2,2,2025-05-07,2025-06-21,10,173,3,Preventive,Yes,Yes,Open
TMS002028,AST000075,Turnout,C00044,23.4,Track geometry defect,Track Geometry,High,4,4,2,2025-02-12,2025-02-23,128,184,3,Corrective,Yes,Yes,Open
TMS002029,AST004625,Rail,C00023,12.3,Alignment defect,Track Geometry,Medium,2,3,3,2025-06-19,2025-07-15,0,102,5,Preventive,No,No,Scheduled
TMS002030,AST000624,Bridge,C00050,29.3,Weld defect,Rail Defect,Low,2,2,1,2025-06-19,2025-08-11,0,60,4,Preventive,No,Yes,In Progress
TMS002031,AST000997,Rail,C00023,8.7,Scheduled inspection,Inspection,Medium,5,1,2,2025-06-09,2025-06-27,4,34,3,Inspection,No,No,Open
TMS002032,AST001182,Track,C00032,9.0,Ballast deficiency,Ballast Defect,Medium,4,3,2,2025-06-21,2025-07-11,0,138,3,Preventive,No,Yes,In Progress
TMS002033,AST001424,Ballast,C00027,65.4,Corrective maintenance,Corrective,Medium,4,3,2,2025-06-30,2025-07-18,0,210,4,Corrective,Yes,Yes,Open
TMS002034,AST003468,Track,C00019,15.0,Drainage issue,Drainage,Low,1,2,2,2025-05-22,2025-06-29,0,135,4,Preventive,Yes,Yes,Completed
TMS002035,AST004914,Turnout,C00033,92.5,Turnout wear,Turnout/Switch Defect,Low,2,3,2,2025-06-17,2025-08-01,0,204,4,Preventive,No,Yes,In Progress
TMS002036,AST003311,Rail,C00002,104.5,Weld defect,Rail Defect,Low,2,2,1,2025-05-11,2025-06-25,6,130,6,Preventive,No,Yes,Open
TMS002037,AST000783,Sleeper,C00095,30.2,Alignment defect,Track Geometry,Critical,3,4,4,2025-04-18,2025-04-23,69,190,4,Corrective,Yes,Yes,Open
TMS002038,AST003241,Crossing,C00032,15.2,Turnout wear,Turnout/Switch Defect,Medium,4,2,2,2025-06-10,2025-06-28,3,234,5,Preventive,No,Yes,Open
TMS002039,AST002727,Sleeper,C00057,122.0,Sleeper damage,Sleeper Defect,Medium,4,2,2,2025-06-29,2025-07-18,0,70,3,Preventive,No,Yes,In Progress
TMS002040,AST002445,Turnout,C00020,70.5,Alignment defect,Track Geometry,Low,3,2,1,2025-06-22,2025-08-06,0,197,3,Preventive,Yes,Yes,Scheduled
TMS002041,AST002007,Crossing,C00010,24.0,Drainage issue,Drainage,Medium,3,4,1,2025-04-01,2025-04-20,72,43,3,Preventive,Yes,Yes,Open
TMS002042,AST004231,Weld,C00027,133.4,Ballast deficiency,Ballast Defect,Low,2,2,2,2025-02-08,2025-03-21,0,181,3,Preventive,No,No,Completed
TMS002043,AST003230,Track,C00041,19.0,Rail wear,Rail Defect,Low,2,2,2,2025-02-01,2025-03-27,96,135,2,Preventive,Yes,Yes,Scheduled
TMS002044,AST002162,Weld,C00048,89.6,Preventive maintenance,Preventive,High,3,5,2,2025-05-19,2025-06-01,0,80,2,Preventive,No,Yes,Completed
TMS002045,AST000299,Ballast,C00065,3.2,Corrective maintenance,Corrective,High,2,4,2,2025-02-02,2025-02-12,139,252,3,Corrective,Yes,Yes,Scheduled
TMS002046,AST002316,Ballast,C00062,29.9,Rail crack,Rail Defect,Low,2,2,4,2025-04-04,2025-05-11,51,169,3,Preventive,Yes,Yes,Open
TMS002047,AST004295,Turnout,C00065,20.9,Weld defect,Rail Defect,Low,2,2,1,2025-06-17,2025-07-27,0,111,3,Preventive,No,Yes,Open
TMS002048,AST001900,Turnout,C00063,86.9,Gauge defect,Track Geometry,Medium,2,2,1,2025-06-16,2025-07-10,0,106,2,Preventive,Yes,Yes,Completed
TMS002049,AST000929,Rail,C00006,4.9,Track geometry defect,Track Geometry,Medium,3,2,2,2025-02-28,2025-03-20,103,161,4,Preventive,No,Yes,Open
TMS002050,AST004748,Ballast,C00048,97.9,Scheduled inspection,Inspection,Critical,4,5,2,2025-03-16,2025-03-21,102,41,3,Inspection,No,No,Scheduled
TMS002051,AST001351,Ballast,C00020,70.3,Corrective maintenance,Corrective,High,3,4,2,2025-06-12,2025-06-23,8,335,4,Corrective,No,No,Scheduled
TMS002052,AST003998,Switch,C00069,65.2,Rail crack,Rail Defect,Low,3,2,2,2025-04-05,2025-05-15,47,197,4,Preventive,Yes,Yes,Open
TMS002053,AST005113,Track,C00035,45.3,Weld defect,Rail Defect,Medium,2,2,1,2025-06-22,2025-07-12,0,42,2,Preventive,No,Yes,Scheduled
TMS002054,AST000518,Ballast,C00078,30.7,Track geometry defect,Track Geometry,Low,2,1,2,2025-05-02,2025-05-31,31,206,5,Preventive,Yes,Yes,In Progress
TMS002055,AST001759,Weld,C00080,47.2,Gauge defect,Track Geometry,Low,2,3,1,2025-06-13,2025-07-31,0,172,3,Preventive,No,Yes,Open
TMS002056,AST004863,Sleeper,C00077,32.6,Preventive maintenance,Preventive,Medium,3,2,3,2025-06-22,2025-07-09,0,68,3,Preventive,No,Yes,In Progress
TMS002057,AST002494,Turnout,C00093,57.5,Rail wear,Rail Defect,Critical,4,4,3,2025-05-26,2025-05-30,0,249,3,Corrective,No,Yes,Completed
TMS002058,AST002507,Bridge,C00025,142.2,Ballast deficiency,Ballast Defect,Low,2,2,2,2025-06-12,2025-07-29,0,72,2,Preventive,Yes,Yes,Open
TMS002059,AST000401,Ballast,C00026,223.7,Rail crack,Rail Defect,Medium,2,1,1,2025-02-15,2025-03-14,109,160,3,Preventive,Yes,Yes,Open
TMS002060,AST001610,Ballast,C00097,0.4,Sleeper damage,Sleeper Defect,Medium,4,3,1,2025-06-17,2025-07-13,0,101,3,Preventive,No,Yes,Completed
TMS002061,AST003366,Switch,C00072,54.0,Drainage issue,Drainage,Medium,2,2,1,2025-05-17,2025-06-10,21,82,4,Preventive,No,Yes,Open
TMS002062,AST000632,Track,C00081,70.5,Sleeper damage,Sleeper Defect,High,4,2,2,2025-06-15,2025-06-26,5,105,3,Corrective,No,Yes,Open
TMS002063,AST000895,Rail,C00042,73.6,Rail crack,Rail Defect,High,4,3,2,2025-05-11,2025-05-21,41,246,3,Corrective,Yes,Yes,In Progress
TMS002064,AST005238,Track,C00087,16.0,Corrective maintenance,Corrective,Low,2,2,1,2025-04-20,2025-05-27,35,221,4,Corrective,No,Yes,Open
TMS002065,AST004557,Crossing,C00080,42.9,Preventive maintenance,Preventive,Low,2,2,1,2025-03-14,2025-04-19,0,93,3,Preventive,No,Yes,Completed
TMS002066,AST004718,Ballast,C00028,19.9,Weld defect,Rail Defect,Medium,2,3,3,2025-05-15,2025-06-07,24,138,4,Preventive,No,Yes,In Progress
TMS002067,AST000022,Bridge,C00013,71.1,Scheduled inspection,Inspection,High,2,4,1,2025-04-18,2025-04-26,66,55,1,Inspection,No,No,Scheduled
TMS002068,AST001199,Crossing,C00079,10.4,Rail crack,Rail Defect,Low,2,1,1,2025-02-08,2025-03-26,0,193,3,Preventive,Yes,Yes,Completed
TMS002069,AST004774,Weld,C00086,119.5,Sleeper damage,Sleeper Defect,Critical,5,5,3,2025-06-13,2025-06-18,13,125,2,Corrective,No,Yes,Open
TMS002070,AST002294,Weld,C00054,39.1,Track geometry defect,Track Geometry,Low,2,2,1,2025-06-28,2025-08-17,0,223,2,Preventive,Yes,Yes,Scheduled
TMS002071,AST000099,Rail,C00017,2.1,Rail wear,Rail Defect,High,3,3,2,2025-05-25,2025-06-02,29,90,2,Corrective,No,Yes,Open
TMS002072,AST002748,Switch,C00067,5.5,Track geometry defect,Track Geometry,High,4,3,3,2025-05-02,2025-05-12,50,120,3,Corrective,Yes,Yes,Deferred
TMS002073,AST004217,Crossing,C00026,118.7,Sleeper damage,Sleeper Defect,High,3,4,2,2025-06-17,2025-06-25,6,68,2,Corrective,Yes,Yes,Scheduled
TMS002074,AST000162,Ballast,C00044,49.1,Track geometry defect,Track Geometry,Medium,4,5,3,2025-05-24,2025-06-16,15,210,6,Preventive,Yes,Yes,In Progress
TMS002075,AST003601,Crossing,C00007,157.2,Ballast deficiency,Ballast Defect,High,4,4,2,2025-06-22,2025-06-30,1,137,3,Corrective,Yes,Yes,Open
TMS002076,AST000105,Ballast,C00045,67.5,Sleeper damage,Sleeper Defect,Medium,2,3,2,2025-06-04,2025-06-27,4,71,2,Preventive,No,Yes,Open
TMS002077,AST001106,Switch,C00025,262.9,Scheduled inspection,Inspection,Low,2,3,2,2025-06-14,2025-08-05,0,67,3,Inspection,No,Yes,Completed
TMS002078,AST005080,Crossing,C00003,49.5,Ballast deficiency,Ballast Defect,Medium,2,2,1,2025-06-17,2025-07-13,0,157,3,Preventive,Yes,Yes,Open
TMS002079,AST003866,Track,C00031,3.8,Turnout wear,Turnout/Switch Defect,Medium,2,2,2,2025-05-15,2025-06-07,0,221,4,Preventive,No,Yes,Completed
TMS002080,AST003798,Ballast,C00026,57.5,Rail wear,Rail Defect,Medium,3,4,3,2025-06-18,2025-07-08,0,132,4,Preventive,No,Yes,Scheduled
TMS002081,AST002589,Crossing,C00018,87.5,Rail crack,Rail Defect,Medium,3,4,2,2025-02-01,2025-02-26,0,177,1,Preventive,Yes,Yes,Completed
TMS002082,AST001473,Turnout,C00047,52.8,Drainage issue,Drainage,High,3,3,3,2025-05-05,2025-05-18,44,88,4,Corrective,No,Yes,In Progress
TMS002083,AST005189,Crossing,C00016,42.3,Drainage issue,Drainage,High,5,4,3,2025-02-01,2025-02-12,139,92,4,Corrective,No,Yes,Open
TMS002084,AST001133,Switch,C00076,100.4,Weld defect,Rail Defect,Medium,3,3,2,2025-06-07,2025-06-27,4,236,5,Preventive,No,Yes,Scheduled
TMS002085,AST001127,Rail,C00078,27.2,Preventive maintenance,Preventive,Critical,3,5,3,2025-05-03,2025-05-09,53,108,2,Preventive,No,Yes,Scheduled
TMS002086,AST004188,Track,C00082,62.6,Rail crack,Rail Defect,Medium,4,3,1,2025-06-11,2025-07-07,0,188,4,Preventive,No,Yes,Scheduled
TMS002087,AST001409,Track,C00046,13.2,Gauge defect,Track Geometry,Low,5,1,3,2025-02-09,2025-03-29,94,159,4,Preventive,No,Yes,Open
TMS002088,AST000665,Switch,C00089,9.5,Ballast deficiency,Ballast Defect,Critical,4,4,3,2025-06-27,2025-07-01,0,192,3,Corrective,No,Yes,Scheduled
TMS002089,AST001277,Sleeper,C00010,15.1,Rail wear,Rail Defect,Low,3,1,1,2025-05-05,2025-06-13,0,183,4,Preventive,No,Yes,Completed
TMS002090,AST003434,Rail,C00038,134.4,Drainage issue,Drainage,Low,2,2,2,2025-06-19,2025-08-09,0,121,4,Preventive,Yes,Yes,Completed
TMS002091,AST004760,Switch,C00064,43.3,Rail crack,Rail Defect,Critical,5,4,5,2025-02-18,2025-02-22,129,256,4,Corrective,Yes,Yes,In Progress
TMS002092,AST000375,Switch,C00069,171.0,Rail wear,Rail Defect,Low,1,1,3,2025-02-10,2025-03-20,0,91,4,Preventive,Yes,Yes,Completed
TMS002093,AST004925,Weld,C00030,3.0,Sleeper damage,Sleeper Defect,High,4,3,2,2025-05-19,2025-05-28,34,126,2,Corrective,No,Yes,Scheduled
TMS002094,AST003157,Switch,C00029,4.9,Rail crack,Rail Defect,Critical,4,5,2,2025-04-20,2025-04-23,0,233,3,Corrective,Yes,Yes,Completed
TMS002095,AST002268,Bridge,C00071,12.4,Turnout wear,Turnout/Switch Defect,Critical,4,5,3,2025-06-19,2025-06-24,7,186,3,Corrective,No,Yes,Open
TMS002096,AST001059,Weld,C00018,14.4,Rail wear,Rail Defect,Medium,3,1,2,2025-06-12,2025-07-11,0,120,3,Preventive,Yes,No,Open
TMS002097,AST003570,Ballast,C00011,105.1,Track geometry defect,Track Geometry,Medium,2,3,3,2025-03-10,2025-04-03,89,210,5,Preventive,Yes,No,Open
TMS002098,AST000093,Bridge,C00007,39.1,Drainage issue,Drainage,Medium,1,1,2,2025-05-13,2025-06-01,30,145,4,Preventive,Yes,Yes,In Progress
TMS002099,AST001436,Weld,C00081,28.1,Corrective maintenance,Corrective,Medium,1,3,1,2025-03-17,2025-04-05,87,179,4,Corrective,No,Yes,Open
TMS002100,AST002433,Turnout,C00069,228.4,Drainage issue,Drainage,Medium,3,2,1,2025-06-16,2025-07-10,0,38,4,Preventive,No,Yes,Scheduled
TMS002101,AST000500,Bridge,C00027,120.5,Rail wear,Rail Defect,Low,3,2,1,2025-06-24,2025-08-03,0,189,5,Preventive,No,Yes,Open
TMS002102,AST002843,Turnout,C00015,77.1,Turnout wear,Turnout/Switch Defect,Medium,5,2,2,2025-02-08,2025-03-02,121,275,3,Preventive,No,Yes,Open
TMS002103,AST002901,Turnout,C00094,46.9,Turnout wear,Turnout/Switch Defect,Medium,3,2,3,2025-06-14,2025-07-09,0,229,3,Preventive,Yes,Yes,Open
TMS002104,AST002966,Rail,C00048,58.0,Sleeper damage,Sleeper Defect,Low,3,2,1,2025-04-24,2025-06-03,28,119,4,Preventive,No,Yes,Scheduled
TMS002105,AST005028,Turnout,C00038,155.3,Rail crack,Rail Defect,Low,2,2,2,2025-03-24,2025-05-08,54,214,4,Preventive,No,Yes,Open
TMS002106,AST000220,Ballast,C00025,300.3,Track geometry defect,Track Geometry,Medium,2,2,2,2025-05-26,2025-06-16,15,175,4,Preventive,No,Yes,Scheduled
TMS002107,AST000716,Track,C00084,177.6,Rail crack,Rail Defect,High,2,3,1,2025-06-29,2025-07-07,0,174,5,Corrective,Yes,Yes,Scheduled
TMS002108,AST002484,Track,C00052,12.7,Track geometry defect,Track Geometry,Critical,4,4,3,2025-03-04,2025-03-09,114,215,3,Corrective,Yes,Yes,Open
TMS002109,AST002825,Rail,C00065,47.5,Rail crack,Rail Defect,High,2,3,3,2025-03-20,2025-03-31,92,210,3,Corrective,Yes,Yes,In Progress
TMS002110,AST003372,Track,C00045,127.9,Turnout wear,Turnout/Switch Defect,High,5,3,2,2025-06-26,2025-07-04,0,243,5,Corrective,No,Yes,Scheduled
TMS002111,AST002522,Track,C00100,4.2,Track geometry defect,Track Geometry,High,5,3,2,2025-05-09,2025-05-24,38,220,3,Corrective,Yes,Yes,Scheduled
TMS002112,AST000819,Track,C00086,99.2,Track geometry defect,Track Geometry,High,3,3,3,2025-05-12,2025-05-19,43,194,4,Corrective,Yes,Yes,Open
TMS002113,AST004701,Turnout,C00093,77.7,Preventive maintenance,Preventive,Low,3,2,2,2025-05-31,2025-07-18,0,69,3,Preventive,Yes,No,Completed
TMS002114,AST004370,Weld,C00061,32.9,Alignment defect,Track Geometry,Low,3,2,1,2025-06-18,2025-07-29,0,132,5,Preventive,Yes,No,Scheduled
TMS002115,AST000802,Rail,C00097,7.7,Preventive maintenance,Preventive,Medium,3,2,2,2025-06-17,2025-07-11,0,63,2,Preventive,No,Yes,Scheduled
TMS002116,AST004503,Track,C00095,5.8,Preventive maintenance,Preventive,Medium,3,3,3,2025-05-18,2025-06-07,0,65,2,Preventive,No,Yes,Completed
TMS002117,AST004158,Rail,C00067,64.5,Drainage issue,Drainage,Medium,2,2,2,2025-04-28,2025-05-21,41,96,3,Preventive,Yes,Yes,Open
TMS002118,AST004528,Switch,C00049,53.5,Preventive maintenance,Preventive,Low,2,3,1,2025-06-24,2025-08-01,0,127,4,Preventive,No,Yes,Scheduled
TMS002119,AST002239,Rail,C00051,41.7,Gauge defect,Track Geometry,Low,3,2,2,2025-05-15,2025-06-16,15,133,3,Preventive,No,Yes,Scheduled
TMS002120,AST001274,Ballast,C00094,145.0,Drainage issue,Drainage,Medium,4,3,2,2025-06-06,2025-07-01,0,82,4,Preventive,Yes,Yes,Completed
TMS002121,AST004811,Weld,C00095,8.0,Corrective maintenance,Corrective,Medium,2,3,3,2025-04-12,2025-05-02,0,232,4,Corrective,No,Yes,Completed
TMS002122,AST000924,Sleeper,C00048,88.9,Corrective maintenance,Corrective,Medium,2,2,1,2025-06-10,2025-07-03,0,319,6,Corrective,No,Yes,Scheduled
TMS002123,AST000339,Ballast,C00047,38.7,Scheduled inspection,Inspection,Medium,1,1,3,2025-04-02,2025-04-25,67,43,3,Inspection,No,Yes,Open
TMS002124,AST005233,Track,C00026,311.6,Ballast deficiency,Ballast Defect,Medium,4,2,2,2025-05-30,2025-06-28,3,71,3,Preventive,Yes,Yes,Open
TMS002125,AST000212,Sleeper,C00052,9.8,Preventive maintenance,Preventive,Low,3,3,2,2025-06-16,2025-08-07,0,67,2,Preventive,No,Yes,Open
TMS002126,AST001377,Weld,C00004,114.7,Drainage issue,Drainage,Low,1,2,1,2025-05-04,2025-06-12,19,140,3,Preventive,Yes,Yes,Open
TMS002127,AST002310,Rail,C00092,4.0,Track geometry defect,Track Geometry,Critical,4,5,2,2025-03-11,2025-03-16,107,253,3,Corrective,Yes,Yes,Open
TMS002128,AST004282,Switch,C00098,0.2,Track geometry defect,Track Geometry,Medium,4,3,3,2025-06-23,2025-07-15,0,204,4,Preventive,No,Yes,Completed
TMS002129,AST001147,Switch,C00010,57.3,Weld defect,Rail Defect,Low,3,2,2,2025-04-20,2025-05-30,32,100,4,Preventive,No,Yes,Open
TMS002130,AST000524,Bridge,C00091,100.8,Drainage issue,Drainage,High,3,3,3,2025-06-16,2025-06-26,5,117,2,Corrective,Yes,Yes,Open
TMS002131,AST004077,Turnout,C00068,127.7,Weld defect,Rail Defect,High,4,3,3,2025-05-06,2025-05-19,43,161,3,Corrective,No,Yes,Open
TMS002132,AST001012,Crossing,C00078,24.7,Rail crack,Rail Defect,Critical,4,3,3,2025-06-26,2025-07-01,0,202,3,Corrective,Yes,Yes,Scheduled
