block_request_id,task_id,asset_id,corridor_id,block_window_id,block_date,start_min,end_min,duration_min,predicted_priority,priority_category,department,possession_required,candidate_id,train_conflicts,total_conflict_duration_min,forecast_date,forecast_goods_trains,peak_period,confidence_pct
BR004028,TMS005163,AST002860,C00060,COA001088,2025-06-15,659,729,70,28.626066207885742,Low,Engineering,Yes,574,1,42.0,2025-06-15,3.0,Off-Peak,77.0
BR004028,TMS005163,AST002860,C00060,COA001088,2025-06-15,659,729,70,28.626066207885742,Low,Engineering,Yes,574,1,42.0,2025-06-15,4.0,Off-Peak,85.0
BR004071,TMS005221,AST000219,C00090,COA001308,2025-06-17,198,310,112,34.61258316040039,Low,Engineering,Yes,575,2,142.0,2025-06-17,10.0,Off-Peak,74.0
BR004083,TMS005235,AST002377,C00057,COA001206,2025-06-20,1112,1235,123,39.46617126464844,Low,Engineering,Yes,576,2,209.0,,0.0,,0.0
BR004109,TMS005274,AST003924,C00030,COA001200,2025-06-13,1106,1183,77,36.41861343383789,Low,Engineering,Yes,577,1,57.0,2025-06-13,1.0,Normal,83.0
BR004120,TMS005289,AST004959,C00088,COA000517,2025-06-28,1189,1315,126,28.715473175048828,Low,Engineering,Yes,578,0,0.0,2025-06-28,2.0,Normal,92.0
BR004120,TMS005289,AST004959,C00088,COA001155,2025-06-28,778,904,126,28.715473175048828,Low,Engineering,Yes,579,1,3.0,2025-06-28,2.0,Normal,92.0
BR004137,TMS005317,AST003109,C00014,COA000734,2025-06-08,348,393,45,29.603076934814453,Low,Engineering,Yes,580,0,0.0,,0.0,,0.0
BR004142,TMS005322,AST003294,C00033,COA000356,2025-06-19,230,343,113,31.45516586303711,Low,Engineering,Yes,581,2,135.0,2025-06-19,4.0,Peak,86.0
BR004145,TMS005327,AST002704,C00049,COA000430,2025-06-14,808,880,72,29.761960983276367,Low,Engineering,No,582,1,21.0,2025-06-14,7.0,Normal,89.0
BR004145,TMS005327,AST002704,C00049,COA000430,2025-06-14,808,880,72,29.761960983276367,Low,Engineering,No,582,1,21.0,2025-06-14,7.0,Off-Peak,71.0
BR004156,TMS005340,AST000554,C00048,COA000806,2025-06-12,990,1110,120,44.238014221191406,Medium,Engineering,No,583,2,235.0,,0.0,,0.0
BR004178,TMS005366,AST004534,C00086,COA000021,2025-06-17,878,918,40,56.265625,Medium,Engineering,Yes,584,3,120.0,2025-06-17,6.0,Normal,92.0
BR004178,TMS005366,AST004534,C00086,COA000527,2025-06-17,291,331,40,56.265625,Medium,Engineering,Yes,585,1,35.0,2025-06-17,6.0,Normal,92.0
BR004181,TMS005369,AST001575,C00038,COA000861,2025-06-19,654,773,119,26.94045639038086,Low,Engineering,Yes,586,1,112.0,2025-06-19,6.0,Peak,86.0
BR004181,TMS005369,AST001575,C00038,COA000861,2025-06-19,654,773,119,26.94045639038086,Low,Engineering,Yes,586,1,112.0,2025-06-19,7.0,Peak,92.0
BR004186,TMS005374,AST000792,C00097,COA001130,2025-06-22,1115,1273,158,23.925668716430664,Low,Engineering,Yes,587,1,3.0,2025-06-22,4.0,Normal,73.0
BR004190,TMS005380,AST003951,C00082,COA000179,2025-06-27,659,752,93,40.01371383666992,Medium,Engineering,Yes,588,1,93.0,2025-06-27,6.0,Normal,74.0
BR004190,TMS005380,AST003951,C00082,COA000179,2025-06-27,659,752,93,40.01371383666992,Medium,Engineering,Yes,588,1,93.0,2025-06-27,4.0,Normal,84.0
BR004195,TMS005385,AST002485,C00081,COA001360,2025-06-17,211,339,128,26.446964263916016,Low,Engineering,Yes,589,1,19.0,,0.0,,0.0
BR004197,TMS005388,AST003615,C00040,COA000177,2025-06-28,571,663,92,29.234477996826172,Low,Engineering,Yes,590,1,10.0,,0.0,,0.0
BR004214,TMS005406,AST002039,C00086,COA000527,2025-06-17,291,391,100,32.452022552490234,Low,Engineering,Yes,591,2,116.0,2025-06-17,6.0,Normal,92.0
BR004222,TMS005414,AST000575,C00096,COA001032,2025-06-25,440,606,166,28.95178985595703,Low,Engineering,Yes,592,0,0.0,2025-06-25,4.0,Normal,75.0
BR004228,TMS005423,AST004823,C00060,COA000838,2025-06-12,330,427,97,51.830345153808594,Medium,Engineering,Yes,593,0,0.0,2025-06-12,6.0,Normal,70.0
BR004228,TMS005423,AST004823,C00060,COA000838,2025-06-12,330,427,97,51.830345153808594,Medium,Engineering,Yes,593,0,0.0,2025-06-12,5.0,Normal,71.0
BR004228,TMS005423,AST004823,C00060,COA001065,2025-06-12,28,125,97,51.830345153808594,Medium,Engineering,Yes,594,2,75.0,2025-06-12,6.0,Normal,70.0
BR004228,TMS005423,AST004823,C00060,COA001065,2025-06-12,28,125,97,51.830345153808594,Medium,Engineering,Yes,594,2,75.0,2025-06-12,5.0,Normal,71.0
BR004230,TMS005426,AST004789,C00097,COA000409,2025-06-25,705,798,93,33.519248962402344,Low,Engineering,Yes,595,0,0.0,2025-06-25,5.0,Normal,83.0
BR004234,TMS005432,AST004549,C00059,COA000780,2025-06-17,889,987,98,43.70830154418945,Medium,Engineering,Yes,596,2,196.0,,0.0,,0.0
BR004236,TMS005434,AST000607,C00066,COA000328,2025-06-16,227,276,49,28.93509864807129,Low,Engineering,No,597,0,0.0,,0.0,,0.0
BR004252,TMS005455,AST000644,C00007,COA001330,2025-06-29,1119,1193,74,31.145240783691406,Low,Engineering,No,598,1,74.0,,0.0,,0.0
BR004253,TMS005457,AST000311,C00053,COA000904,2025-06-13,1114,1267,153,70.11677551269531,High,Engineering,Yes,599,0,0.0,,0.0,,0.0
BR004319,TMS005531,AST000150,C00057,COA000020,2025-06-18,240,333,93,55.36039733886719,Medium,Engineering,No,600,3,77.0,,0.0,,0.0
BR004321,TMS005533,AST004065,C00075,COA000426,2025-06-20,219,261,42,80.47708129882812,Critical,Engineering,Yes,601,3,117.0,2025-06-20,4.0,Peak,76.0
BR004328,TMS005540,AST004330,C00095,COA000287,2025-06-13,876,951,75,41.66294479370117,Medium,Engineering,Yes,602,1,61.0,2025-06-13,2.0,Off-Peak,76.0
BR004328,TMS005540,AST004330,C00095,COA001215,2025-06-13,140,215,75,41.66294479370117,Medium,Engineering,Yes,603,2,150.0,2025-06-13,2.0,Off-Peak,76.0
BR004336,TMS005551,AST001866,C00064,COA001375,2025-06-08,527,625,98,46.63993835449219,Medium,Engineering,Yes,604,1,21.0,2025-06-08,5.0,Peak,76.0
BR004336,TMS005551,AST001866,C00064,COA001375,2025-06-08,527,625,98,46.63993835449219,Medium,Engineering,Yes,604,1,21.0,2025-06-08,8.0,Normal,94.0
BR004336,TMS005551,AST001866,C00064,COA001375,2025-06-08,527,625,98,46.63993835449219,Medium,Engineering,Yes,604,1,21.0,2025-06-08,10.0,Peak,83.0
BR004340,TMS005556,AST002584,C00088,COA001139,2025-06-27,521,564,43,34.32890319824219,Low,Engineering,Yes,605,1,43.0,2025-06-27,5.0,Normal,88.0
BR004340,TMS005556,AST002584,C00088,COA001139,2025-06-27,521,564,43,34.32890319824219,Low,Engineering,Yes,605,1,43.0,2025-06-27,7.0,Normal,75.0
BR004340,TMS005556,AST002584,C00088,COA001139,2025-06-27,521,564,43,34.32890319824219,Low,Engineering,Yes,605,1,43.0,2025-06-27,4.0,Off-Peak,72.0
BR004342,TMS005558,AST002562,C00029,COA001212,2025-06-08,247,390,143,63.243919372558594,High,Engineering,Yes,606,3,181.0,,0.0,,0.0
BR004359,TMS005581,AST002763,C00081,COA000058,2025-06-13,691,751,60,40.09794235229492,Medium,Engineering,Yes,607,1,52.0,2025-06-13,3.0,Normal,76.0
BR004359,TMS005581,AST002763,C00081,COA000058,2025-06-13,691,751,60,40.09794235229492,Medium,Engineering,Yes,607,1,52.0,2025-06-13,4.0,Normal,88.0
BR004359,TMS005581,AST002763,C00081,COA001327,2025-06-13,1021,1081,60,40.09794235229492,Medium,Engineering,Yes,608,0,0.0,2025-06-13,3.0,Normal,76.0
BR004359,TMS005581,AST002763,C00081,COA001327,2025-06-13,1021,1081,60,40.09794235229492,Medium,Engineering,Yes,608,0,0.0,2025-06-13,4.0,Normal,88.0
BR004359,TMS005581,AST002763,C00081,COA001334,2025-06-13,605,665,60,40.09794235229492,Medium,Engineering,Yes,609,0,0.0,2025-06-13,3.0,Normal,76.0
BR004359,TMS005581,AST002763,C00081,COA001334,2025-06-13,605,665,60,40.09794235229492,Medium,Engineering,Yes,609,0,0.0,2025-06-13,4.0,Normal,88.0
BR004361,TMS005583,AST004708,C00026,COA001463,2025-06-04,586,692,106,51.62028121948242,Medium,Engineering,No,610,3,256.0,,0.0,,0.0
BR004373,TMS005599,AST000714,C00014,COA000734,2025-06-08,348,412,64,54.423580169677734,Medium,Engineering,Yes,611,0,0.0,,0.0,,0.0
BR004374,TMS005602,AST000378,C00014,COA001226,2025-06-06,288,365,77,50.50447463989258,Medium,Engineering,Yes,612,0,0.0,,0.0,,0.0
BR004376,TMS005605,AST003095,C00049,COA001028,2025-06-03,848,923,75,34.76579666137695,Low,Engineering,Yes,613,0,0.0,,0.0,,0.0
BR004380,TMS005609,AST003942,C00033,COA000529,2025-06-05,20,119,99,63.50034713745117,High,Engineering,Yes,614,0,0.0,2025-06-05,5.0,Normal,73.0
BR004380,TMS005609,AST003942,C00033,COA000529,2025-06-05,20,119,99,63.50034713745117,High,Engineering,Yes,614,0,0.0,2025-06-05,5.0,Off-Peak,92.0
BR004385,TMS005616,AST004809,C00041,COA000116,2025-06-22,139,193,54,57.94357681274414,Medium,Engineering,Yes,615,0,0.0,,0.0,,0.0
BR004385,TMS005616,AST004809,C00041,COA000308,2025-06-22,953,1007,54,57.94357681274414,Medium,Engineering,Yes,616,1,4.0,,0.0,,0.0
BR004397,TMS005629,AST002660,C00026,COA001463,2025-06-04,586,683,97,32.0460205078125,Low,Engineering,Yes,617,3,229.0,,0.0,,0.0
BR004403,TMS005637,AST000624,C00050,COA000799,2025-06-25,43,173,130,31.564367294311523,Low,Engineering,Yes,618,0,0.0,2025-06-25,3.0,Normal,73.0
BR004427,TMS005670,AST005124,C00097,COA001295,2025-06-27,411,497,86,42.26974868774414,Medium,Engineering,Yes,619,0,0.0,,0.0,,0.0
BR004432,TMS005677,AST004849,C00033,COA000849,2025-06-29,1178,1225,47,24.693052291870117,Low,Engineering,Yes,620,0,0.0,2025-06-29,2.0,Off-Peak,86.0
BR004458,TMS005714,AST001317,C00064,COA001375,2025-06-08,527,621,94,30.605653762817383,Low,Engineering,Yes,621,1,21.0,2025-06-08,5.0,Peak,76.0
BR004458,TMS005714,AST001317,C00064,COA001375,2025-06-08,527,621,94,30.605653762817383,Low,Engineering,Yes,621,1,21.0,2025-06-08,8.0,Normal,94.0
BR004458,TMS005714,AST001317,C00064,COA001375,2025-06-08,527,621,94,30.605653762817383,Low,Engineering,Yes,621,1,21.0,2025-06-08,10.0,Peak,83.0
BR004462,TMS005719,AST003891,C00047,COA001053,2025-06-20,1082,1153,71,38.07975769042969,Low,Engineering,Yes,622,0,0.0,2025-06-20,9.0,Normal,94.0
BR004466,TMS005724,AST000244,C00066,COA001114,2025-06-28,785,941,156,36.2177848815918,Low,Engineering,Yes,623,1,46.0,,0.0,,0.0
BR004473,TMS005734,AST005056,C00055,COA001272,2025-06-15,523,613,90,30.558792114257812,Low,Engineering,Yes,624,0,0.0,2025-06-15,2.0,Peak,71.0
BR004483,TMS005748,AST002967,C00081,COA001426,2025-06-02,953,1039,86,42.15011215209961,Medium,Engineering,Yes,625,1,45.0,,0.0,,0.0
BR004492,TMS005757,AST000733,C00062,COA000536,2025-06-30,895,951,56,47.25896072387695,Medium,Engineering,No,626,0,0.0,2025-06-30,3.0,Normal,91.0
BR004500,TMS005767,AST001593,C00085,COA001346,2025-06-14,869,1006,137,27.513242721557617,Low,Engineering,No,627,4,327.0,,0.0,,0.0
BR004507,TMS005775,AST002807,C00059,COA000073,2025-06-16,418,519,101,64.43504333496094,High,Engineering,No,628,2,170.0,2025-06-16,5.0,Normal,71.0
BR004509,TMS005778,AST001025,C00080,COA000165,2025-06-22,404,501,97,22.04288673400879,Low,Engineering,Yes,629,0,0.0,2025-06-22,8.0,Off-Peak,92.0
BR004509,TMS005778,AST001025,C00080,COA000336,2025-06-22,268,365,97,22.04288673400879,Low,Engineering,Yes,630,1,45.0,2025-06-22,8.0,Off-Peak,92.0
BR004514,TMS005784,AST003643,C00025,COA000465,2025-06-12,875,938,63,36.89158630371094,Low,Engineering,Yes,631,3,189.0,2025-06-12,4.0,Off-Peak,85.0
BR004514,TMS005784,AST003643,C00025,COA000574,2025-06-12,789,852,63,36.89158630371094,Low,Engineering,Yes,632,3,189.0,2025-06-12,4.0,Off-Peak,85.0
BR004518,TMS005790,AST003507,C00016,COA000577,2025-06-25,304,421,117,40.58940887451172,Medium,Engineering,Yes,633,0,0.0,2025-06-25,7.0,Peak,74.0
BR004518,TMS005790,AST003507,C00016,COA000577,2025-06-25,304,421,117,40.58940887451172,Medium,Engineering,Yes,633,0,0.0,2025-06-25,5.0,Off-Peak,82.0
BR004518,TMS005790,AST003507,C00016,COA000577,2025-06-25,304,421,117,40.58940887451172,Medium,Engineering,Yes,633,0,0.0,2025-06-25,7.0,Peak,77.0
BR004518,TMS005790,AST003507,C00016,COA000577,2025-06-25,304,421,117,40.58940887451172,Medium,Engineering,Yes,633,0,0.0,2025-06-25,5.0,Normal,94.0
BR004524,TMS005796,AST001901,C00086,COA000642,2025-06-11,529,573,44,37.70026779174805,Low,Engineering,Yes,634,1,44.0,2025-06-11,2.0,Normal,92.0
BR004524,TMS005796,AST001901,C00086,COA000642,2025-06-11,529,573,44,37.70026779174805,Low,Engineering,Yes,634,1,44.0,2025-06-11,6.0,Normal,90.0
BR004524,TMS005796,AST001901,C00086,COA000642,2025-06-11,529,573,44,37.70026779174805,Low,Engineering,Yes,634,1,44.0,2025-06-11,3.0,Normal,95.0
BR004524,TMS005796,AST001901,C00086,COA001265,2025-06-11,492,536,44,37.70026779174805,Low,Engineering,Yes,635,1,37.0,2025-06-11,2.0,Normal,92.0
BR004524,TMS005796,AST001901,C00086,COA001265,2025-06-11,492,536,44,37.70026779174805,Low,Engineering,Yes,635,1,37.0,2025-06-11,6.0,Normal,90.0
BR004524,TMS005796,AST001901,C00086,COA001265,2025-06-11,492,536,44,37.70026779174805,Low,Engineering,Yes,635,1,37.0,2025-06-11,3.0,Normal,95.0
BR004542,TMS005819,AST003843,C00033,COA000849,2025-06-29,1178,1215,37,26.26904296875,Low,Engineering,Yes,636,0,0.0,2025-06-29,2.0,Off-Peak,86.0
BR004547,TMS005824,AST003760,C00053,COA000117,2025-06-27,345,489,144,79.30909729003906,High,Engineering,Yes,637,2,150.0,2025-06-27,7.0,Normal,74.0
BR004549,TMS005827,AST001507,C00023,COA000068,2025-06-01,419,555,136,50.8027229309082,Medium,Engineering,Yes,638,2,172.0,2025-06-01,6.0,Normal,86.0
BR004558,TMS005841,AST001168,C00092,COA001012,2025-06-03,164,288,124,26.30303955078125,Low,Engineering,No,639,0,0.0,2025-06-03,8.0,Normal,95.0
BR004558,TMS005841,AST001168,C00092,COA001012,2025-06-03,164,288,124,26.30303955078125,Low,Engineering,No,639,0,0.0,2025-06-03,5.0,Peak,78.0
BR004568,TMS005855,AST002925,C00027,COA000417,2025-06-07,725,761,36,59.65992736816406,Medium,Engineering,Yes,640,0,0.0,,0.0,,0.0
BR004581,TMS005872,AST000267,C00077,COA000476,2025-06-14,518,549,31,58.520450592041016,Medium,Engineering,Yes,641,1,31.0,,0.0,,0.0
BR004584,TMS005875,AST002064,C00046,COA001432,2025-06-12,1004,1149,145,45.970069885253906,Medium,Engineering,Yes,642,0,0.0,,0.0,,0.0
BR004599,TMS005899,AST000087,C00097,COA001064,2025-06-05,862,1011,149,27.136011123657227,Low,Engineering,Yes,643,0,0.0,,0.0,,0.0
BR004621,TMS005927,AST003595,C00039,COA000142,2025-06-13,1125,1169,44,60.78537368774414,High,Engineering,Yes,644,0,0.0,,0.0,,0.0
BR004621,TMS005927,AST003595,C00039,COA000712,2025-06-13,247,291,44,60.78537368774414,High,Engineering,Yes,645,0,0.0,,0.0,,0.0
BR004626,TMS005936,AST003941,C00001,COA001177,2025-06-05,664,738,74,24.86977767944336,Low,Engineering,Yes,646,0,0.0,2025-06-05,5.0,Normal,89.0
BR004638,TMS005950,AST002258,C00082,COA001305,2025-06-03,320,414,94,62.47065734863281,High,Engineering,Yes,647,2,176.0,2025-06-03,2.0,Off-Peak,87.0
BR004648,TMS005962,AST005252,C00089,COA000908,2025-06-01,468,576,108,60.865718841552734,High,Engineering,Yes,648,4,322.0,,0.0,,0.0
BR004649,TMS005963,AST004326,C00062,COA000110,2025-06-05,163,281,118,25.876354217529297,Low,Engineering,Yes,649,0,0.0,2025-06-05,2.0,Normal,92.0
BR004654,TMS005969,AST002208,C00032,COA000173,2025-06-23,487,534,47,30.236675262451172,Low,Engineering,Yes,650,0,0.0,,0.0,,0.0
BR004667,TMS005986,AST004110,C00017,COA001484,2025-06-26,753,796,43,48.45138931274414,Medium,Engineering,Yes,651,0,0.0,,0.0,,0.0
BR004676,TMS005998,AST004695,C00074,COA000479,2025-06-25,72,158,86,32.03089904785156,Low,Engineering,Yes,652,0,0.0,,0.0,,0.0
BR004681,SMMS000003,AST007290,C00014,COA000734,2025-06-08,348,484,136,49.24645233154297,Medium,Signal & Telecom,Yes,653,0,0.0,,0.0,,0.0
BR004683,SMMS000005,AST005948,C00095,COA000422,2025-06-24,46,154,108,42.35475158691406,Medium,Signal & Telecom,No,654,0,0.0,,0.0,,0.0
BR004686,SMMS000010,AST005439,C00009,COA001400,2025-06-18,964,1018,54,21.337085723876953,Low,Signal & Telecom,No,655,0,0.0,2025-06-18,6.0,Normal,85.0
BR004686,SMMS000010,AST005439,C00009,COA001400,2025-06-18,964,1018,54,21.337085723876953,Low,Signal & Telecom,No,655,0,0.0,2025-06-18,7.0,Normal,79.0
BR004693,SMMS000019,AST007449,C00088,COA000517,2025-06-28,1189,1306,117,59.67974090576172,Medium,Signal & Telecom,No,656,0,0.0,2025-06-28,2.0,Normal,92.0
BR004693,SMMS000019,AST007449,C00088,COA001155,2025-06-28,778,895,117,59.67974090576172,Medium,Signal & Telecom,No,657,0,0.0,2025-06-28,2.0,Normal,92.0
BR004695,SMMS000021,AST006793,C00064,COA000759,2025-06-29,775,872,97,31.838863372802734,Low,Signal & Telecom,No,658,0,0.0,,0.0,,0.0
BR004705,SMMS000036,AST006445,C00041,COA000296,2025-06-21,534,636,102,39.28868865966797,Low,Signal & Telecom,Yes,659,1,66.0,2025-06-21,7.0,Peak,88.0
BR004706,SMMS000037,AST008089,C00014,COA000899,2025-06-18,269,400,131,27.448467254638672,Low,Signal & Telecom,No,660,1,68.0,2025-06-18,6.0,Off-Peak,81.0
BR004706,SMMS000037,AST008089,C00014,COA000899,2025-06-18,269,400,131,27.448467254638672,Low,Signal & Telecom,No,660,1,68.0,2025-06-18,2.0,Peak,92.0
BR004709,SMMS000041,AST006087,C00027,COA000001,2025-06-28,1107,1160,53,58.257930755615234,Medium,Signal & Telecom,No,661,0,0.0,2025-06-28,6.0,Peak,89.0
BR004709,SMMS000041,AST006087,C00027,COA000001,2025-06-28,1107,1160,53,58.257930755615234,Medium,Signal & Telecom,No,661,0,0.0,2025-06-28,2.0,Normal,83.0
BR004714,SMMS000046,AST005323,C00030,COA001464,2025-06-28,882,1019,137,50.6385383605957,Medium,Signal & Telecom,Yes,662,1,86.0,2025-06-28,5.0,Peak,82.0
BR004722,SMMS000059,AST005728,C00097,COA000691,2025-06-18,1155,1233,78,63.03180694580078,High,Signal & Telecom,No,663,2,65.0,2025-06-18,8.0,Off-Peak,84.0
BR004726,SMMS000063,AST005987,C00094,COA000652,2025-06-10,261,348,87,62.094093322753906,High,Signal & Telecom,Yes,664,0,0.0,2025-06-10,3.0,Off-Peak,86.0
BR004726,SMMS000063,AST005987,C00094,COA000652,2025-06-10,261,348,87,62.094093322753906,High,Signal & Telecom,Yes,664,0,0.0,2025-06-10,4.0,Off-Peak,76.0
BR004726,SMMS000063,AST005987,C00094,COA000652,2025-06-10,261,348,87,62.094093322753906,High,Signal & Telecom,Yes,664,0,0.0,2025-06-10,2.0,Peak,95.0
BR004726,SMMS000063,AST005987,C00094,COA001390,2025-06-10,1057,1144,87,62.094093322753906,High,Signal & Telecom,Yes,665,0,0.0,2025-06-10,3.0,Off-Peak,86.0
BR004726,SMMS000063,AST005987,C00094,COA001390,2025-06-10,1057,1144,87,62.094093322753906,High,Signal & Telecom,Yes,665,0,0.0,2025-06-10,4.0,Off-Peak,76.0
BR004726,SMMS000063,AST005987,C00094,COA001390,2025-06-10,1057,1144,87,62.094093322753906,High,Signal & Telecom,Yes,665,0,0.0,2025-06-10,2.0,Peak,95.0
BR004730,SMMS000067,AST006065,C00003,COA000119,2025-06-02,997,1134,137,54.33694076538086,Medium,Signal & Telecom,Yes,666,1,24.0,2025-06-02,6.0,Normal,92.0
BR004730,SMMS000067,AST006065,C00003,COA000119,2025-06-02,997,1134,137,54.33694076538086,Medium,Signal & Telecom,Yes,666,1,24.0,2025-06-02,3.0,Normal,83.0
BR004742,SMMS000088,AST007053,C00066,COA001146,2025-06-14,361,498,137,35.9764289855957,Low,Signal & Telecom,Yes,667,0,0.0,2025-06-14,7.0,Normal,82.0
BR004745,SMMS000094,AST007835,C00059,COA001458,2025-06-28,1138,1233,95,38.468955993652344,Low,Signal & Telecom,Yes,668,0,0.0,2025-06-28,9.0,Normal,80.0
BR004746,SMMS000095,AST007329,C00016,COA001302,2025-06-14,310,380,70,31.492013931274414,Low,Signal & Telecom,Yes,669,0,0.0,2025-06-14,5.0,Normal,85.0
BR004746,SMMS000095,AST007329,C00016,COA001302,2025-06-14,310,380,70,31.492013931274414,Low,Signal & Telecom,Yes,669,0,0.0,2025-06-14,6.0,Peak,90.0
BR004747,SMMS000096,AST007262,C00058,COA001279,2025-06-15,1073,1182,109,45.552852630615234,Medium,Signal & Telecom,Yes,670,0,0.0,2025-06-15,3.0,Peak,81.0
BR004748,SMMS000097,AST006532,C00081,COA001360,2025-06-17,211,367,156,35.40105438232422,Low,Signal & Telecom,Yes,671,1,47.0,,0.0,,0.0
BR004757,SMMS000108,AST005476,C00039,COA000094,2025-06-12,42,93,51,34.1209831237793,Low,Signal & Telecom,No,672,0,0.0,,0.0,,0.0
BR004765,SMMS000120,AST005837,C00013,COA000645,2025-06-28,1143,1230,87,20.69415283203125,Low,Signal & Telecom,Yes,673,0,0.0,2025-06-28,4.0,Off-Peak,83.0
BR004771,SMMS000127,AST006521,C00097,COA001130,2025-06-22,1115,1243,128,63.97490692138672,High,Signal & Telecom,Yes,674,0,0.0,2025-06-22,4.0,Normal,73.0
BR004775,SMMS000133,AST007681,C00078,COA001127,2025-06-20,771,854,83,50.43288803100586,Medium,Signal & Telecom,No,675,2,76.0,2025-06-20,5.0,Off-Peak,94.0
BR004777,SMMS000137,AST005330,C00014,COA000734,2025-06-08,348,456,108,29.157888412475586,Low,Signal & Telecom,No,676,0,0.0,,0.0,,0.0
BR004779,SMMS000139,AST007353,C00088,COA001155,2025-06-28,778,911,133,40.267417907714844,Medium,Signal & Telecom,No,677,1,10.0,2025-06-28,2.0,Normal,92.0
BR004785,SMMS000146,AST008406,C00091,COA000294,2025-06-16,5,128,123,44.94695281982422,Medium,Signal & Telecom,Yes,678,0,0.0,,0.0,,0.0
BR004802,SMMS000175,AST007719,C00091,COA000294,2025-06-16,5,111,106,52.25278854370117,Medium,Signal & Telecom,Yes,679,0,0.0,,0.0,,0.0
BR004820,SMMS000197,AST006047,C00085,COA000643,2025-06-24,1121,1183,62,23.15127944946289,Low,Signal & Telecom,Yes,680,1,62.0,2025-06-24,8.0,Peak,72.0
BR004820,SMMS000197,AST006047,C00085,COA000643,2025-06-24,1121,1183,62,23.15127944946289,Low,Signal & Telecom,Yes,680,1,62.0,2025-06-24,6.0,Peak,94.0
BR004820,SMMS000197,AST006047,C00085,COA000847,2025-06-24,1198,1260,62,23.15127944946289,Low,Signal & Telecom,Yes,681,1,62.0,2025-06-24,8.0,Peak,72.0
BR004820,SMMS000197,AST006047,C00085,COA000847,2025-06-24,1198,1260,62,23.15127944946289,Low,Signal & Telecom,Yes,681,1,62.0,2025-06-24,6.0,Peak,94.0
BR004824,SMMS000204,AST006460,C00091,COA000666,2025-06-26,623,726,103,76.96382141113281,High,Signal & Telecom,No,682,1,50.0,2025-06-26,4.0,Off-Peak,89.0
BR004828,SMMS000209,AST007313,C00023,COA000136,2025-06-02,604,647,43,27.9116153717041,Low,Signal & Telecom,No,683,1,8.0,,0.0,,0.0
BR004848,SMMS000232,AST008152,C00037,COA001000,2025-06-15,442,534,92,35.56666564941406,Low,Signal & Telecom,No,684,0,0.0,,0.0,,0.0
BR004857,SMMS000242,AST006352,C00053,COA000117,2025-06-27,345,412,67,53.654876708984375,Medium,Signal & Telecom,No,685,1,67.0,2025-06-27,7.0,Normal,74.0
BR004863,SMMS000251,AST007881,C00002,COA000898,2025-06-26,196,292,96,50.94520950317383,Medium,Signal & Telecom,Yes,686,1,33.0,,0.0,,0.0
BR004864,SMMS000253,AST006938,C00091,COA001154,2025-06-20,965,1061,96,37.6666259765625,Low,Signal & Telecom,Yes,687,2,192.0,2025-06-20,1.0,Normal,85.0
BR004864,SMMS000253,AST006938,C00091,COA001154,2025-06-20,965,1061,96,37.6666259765625,Low,Signal & Telecom,Yes,687,2,192.0,2025-06-20,5.0,Peak,81.0
BR004865,SMMS000255,AST007001,C00002,COA001073,2025-06-14,412,516,104,35.092552185058594,Low,Signal & Telecom,No,688,0,0.0,2025-06-14,5.0,Normal,84.0
BR004865,SMMS000255,AST007001,C00002,COA001073,2025-06-14,412,516,104,35.092552185058594,Low,Signal & Telecom,No,688,0,0.0,2025-06-14,7.0,Off-Peak,81.0
BR004865,SMMS000255,AST007001,C00002,COA001073,2025-06-14,412,516,104,35.092552185058594,Low,Signal & Telecom,No,688,0,0.0,2025-06-14,6.0,Normal,90.0
BR004866,SMMS000256,AST006829,C00053,COA000200,2025-06-18,882,1020,138,72.57376861572266,High,Signal & Telecom,Yes,689,0,0.0,,0.0,,0.0
BR004867,SMMS000257,AST006963,C00092,COA001012,2025-06-03,164,244,80,37.95280456542969,Low,Signal & Telecom,No,690,0,0.0,2025-06-03,8.0,Normal,95.0
BR004867,SMMS000257,AST006963,C00092,COA001012,2025-06-03,164,244,80,37.95280456542969,Low,Signal & Telecom,No,690,0,0.0,2025-06-03,5.0,Peak,78.0
BR004870,SMMS000260,AST005647,C00047,COA001053,2025-06-20,1082,1177,95,40.14088439941406,Medium,Signal & Telecom,Yes,691,0,0.0,2025-06-20,9.0,Normal,94.0
BR004872,SMMS000263,AST005649,C00077,COA000344,2025-06-07,265,362,97,60.493751525878906,High,Signal & Telecom,Yes,692,1,3.0,2025-06-07,6.0,Off-Peak,85.0
BR004872,SMMS000263,AST005649,C00077,COA000344,2025-06-07,265,362,97,60.493751525878906,High,Signal & Telecom,Yes,692,1,3.0,2025-06-07,8.0,Off-Peak,70.0
BR004872,SMMS000263,AST005649,C00077,COA000344,2025-06-07,265,362,97,60.493751525878906,High,Signal & Telecom,Yes,692,1,3.0,2025-06-07,7.0,Normal,92.0
BR004873,SMMS000265,AST007469,C00090,COA000995,2025-06-23,689,725,36,55.85950469970703,Medium,Signal & Telecom,No,693,0,0.0,2025-06-23,5.0,Normal,83.0
BR004873,SMMS000265,AST007469,C00090,COA000995,2025-06-23,689,725,36,55.85950469970703,Medium,Signal & Telecom,No,693,0,0.0,2025-06-23,4.0,Normal,72.0
BR004873,SMMS000265,AST007469,C00090,COA000995,2025-06-23,689,725,36,55.85950469970703,Medium,Signal & Telecom,No,693,0,0.0,2025-06-23,10.0,Normal,92.0
