block_request_id,task_id,asset_id,department,corridor_id,predicted_priority,priority_category,requested_duration_min,recommended_date,recommended_start,recommended_end,recommended_duration_min,train_conflict_count,conflict_duration_min,forecast_goods_trains,affected_trains,feasibility,request_status,reason_for_recommendation
BR000994,TMS001293,AST001820,,C00013,49.4,Medium,191.0,,,,191,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR000996,TMS001295,AST000229,,C00063,54.0,Medium,224.0,,,,224,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR000997,TMS001296,AST000703,,C00007,39.8,Low,234.0,,,,234,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR000998,TMS001298,AST002149,,C00088,52.2,Medium,146.0,,,,146,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR000999,TMS001299,AST000317,,C00002,68.4,High,220.0,,,,220,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001000,TMS001300,AST003090,,C00071,31.0,Low,134.0,,,,134,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001003,TMS001303,AST001236,,C00005,40.2,Medium,173.0,,,,173,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001004,TMS001304,AST003468,,C00019,65.3,High,149.0,,,,149,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001005,TMS001305,AST005239,,C00091,23.3,Low,210.0,,,,210,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001007,TMS001307,AST004599,,C00044,33.2,Low,190.0,,,,190,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001008,TMS001308,AST003295,,C00069,51.0,Medium,210.0,,,,210,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001009,TMS001309,AST002147,,C00061,60.3,High,167.0,,,,167,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001010,TMS001310,AST004253,,C00085,59.5,Medium,152.0,,,,152,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001011,TMS001312,AST003251,,C00096,43.3,Medium,126.0,,,,126,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001012,TMS001313,AST001250,,C00088,83.2,Critical,134.0,,,,134,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001013,TMS001315,AST001741,,C00087,37.8,Low,114.0,,,,114,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001015,TMS001317,AST002365,,C00061,36.6,Low,190.0,,,,190,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001016,TMS001318,AST004704,,C00069,48.0,Medium,282.0,,,,282,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001017,TMS001319,AST000351,,C00088,42.5,Medium,163.0,,,,163,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001018,TMS001320,AST001662,,C00016,49.0,Medium,80.0,,,,80,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001019,TMS001321,AST004442,,C00097,45.5,Medium,85.0,,,,85,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001021,TMS001324,AST002811,,C00083,71.9,High,202.0,,,,202,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001022,TMS001325,AST001061,,C00029,28.3,Low,248.0,,,,248,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001023,TMS001326,AST001763,,C00023,44.3,Medium,97.0,,,,97,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001025,TMS001328,AST002394,,C00013,55.2,Medium,239.0,,,,239,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001026,TMS001330,AST005187,,C00088,79.8,High,253.0,,,,253,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001027,TMS001333,AST000210,,C00039,31.2,Low,219.0,,,,219,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001028,TMS001335,AST002399,,C00073,31.3,Low,50.0,,,,50,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001029,TMS001336,AST003038,,C00097,30.4,Low,202.0,,,,202,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001030,TMS001337,AST000367,,C00013,19.0,Low,215.0,,,,215,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001031,TMS001338,AST005103,,C00014,34.9,Low,76.0,,,,76,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001032,TMS001339,AST004469,,C00094,48.1,Medium,144.0,,,,144,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001033,TMS001341,AST001124,,C00036,55.8,Medium,171.0,,,,171,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001034,TMS001342,AST003170,,C00087,25.4,Low,93.0,,,,93,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001036,TMS001345,AST000132,,C00095,55.6,Medium,96.0,,,,96,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001037,TMS001346,AST002655,,C00056,27.4,Low,163.0,,,,163,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001038,TMS001348,AST004951,,C00025,36.4,Low,177.0,,,,177,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001039,TMS001349,AST002732,,C00036,25.4,Low,131.0,,,,131,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001040,TMS001350,AST004777,,C00057,21.5,Low,67.0,,,,67,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001041,TMS001351,AST002117,,C00075,34.9,Low,198.0,,,,198,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001042,TMS001353,AST003788,,C00065,25.4,Low,113.0,,,,113,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001044,TMS001355,AST003480,,C00091,30.1,Low,238.0,,,,238,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001045,TMS001356,AST003440,,C00065,71.9,High,70.0,,,,70,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001046,TMS001358,AST004342,,C00002,23.3,Low,36.0,,,,36,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001048,TMS001360,AST004080,,C00010,34.6,Low,202.0,,,,202,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001049,TMS001361,AST002841,,C00030,49.1,Medium,111.0,,,,111,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001050,TMS001362,AST002465,,C00071,60.2,High,151.0,,,,151,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001051,TMS001363,AST000183,,C00007,53.8,Medium,136.0,,,,136,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001052,TMS001364,AST001332,,C00013,49.6,Medium,188.0,,,,188,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001053,TMS001365,AST001413,,C00031,52.4,Medium,352.0,,,,352,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001054,TMS001366,AST000363,,C00058,34.3,Low,169.0,,,,169,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001055,TMS001367,AST001536,,C00077,46.2,Medium,170.0,,,,170,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001056,TMS001368,AST003936,,C00061,24.1,Low,142.0,,,,142,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001057,TMS001369,AST002944,,C00032,33.9,Low,103.0,,,,103,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001058,TMS001370,AST004711,,C00080,45.8,Medium,157.0,,,,157,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001059,TMS001371,AST005130,,C00014,30.8,Low,80.0,,,,80,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001060,TMS001372,AST000225,,C00048,50.4,Medium,176.0,,,,176,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001061,TMS001373,AST001973,,C00010,24.1,Low,75.0,,,,75,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001062,TMS001374,AST001289,,C00048,64.8,High,279.0,,,,279,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001063,TMS001375,AST003112,,C00068,65.8,High,250.0,,,,250,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001065,TMS001377,AST004994,,C00011,46.7,Medium,80.0,,,,80,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001066,TMS001378,AST000136,,C00090,37.0,Low,128.0,,,,128,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001067,TMS001379,AST003791,,C00058,32.2,Low,70.0,,,,70,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001069,TMS001382,AST004821,,C00027,46.1,Medium,225.0,,,,225,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001070,TMS001384,AST002995,,C00051,31.4,Low,58.0,,,,58,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001071,TMS001385,AST001505,,C00052,30.4,Low,237.0,,,,237,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001073,TMS001389,AST003517,,C00010,40.8,Medium,114.0,,,,114,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001074,TMS001390,AST000787,,C00059,33.7,Low,194.0,,,,194,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001075,TMS001391,AST004203,,C00064,48.4,Medium,169.0,,,,169,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001076,TMS001392,AST001285,,C00093,57.9,Medium,221.0,,,,221,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001078,TMS001394,AST003393,,C00010,50.2,Medium,217.0,,,,217,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001079,TMS001395,AST003445,,C00085,77.5,High,168.0,,,,168,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001080,TMS001396,AST001188,,C00093,38.6,Low,263.0,,,,263,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001081,TMS001397,AST002740,,C00051,52.2,Medium,152.0,,,,152,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001082,TMS001398,AST000237,,C00046,43.4,Medium,193.0,,,,193,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001084,TMS001401,AST003834,,C00011,62.1,High,161.0,,,,161,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001085,TMS001402,AST004452,,C00039,47.8,Medium,233.0,,,,233,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001086,TMS001406,AST000119,,C00001,70.7,High,271.0,,,,271,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001087,TMS001407,AST003075,,C00089,30.6,Low,151.0,,,,151,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001088,TMS001410,AST002430,,C00062,57.2,Medium,214.0,,,,214,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001089,TMS001412,AST003900,,C00030,26.2,Low,42.0,,,,42,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001090,TMS001413,AST001333,,C00019,63.0,High,271.0,,,,271,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001091,TMS001414,AST002297,,C00066,37.9,Low,175.0,,,,175,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001092,TMS001415,AST001020,,C00051,66.8,High,81.0,,,,81,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001093,TMS001416,AST002522,,C00100,51.4,Medium,182.0,,,,182,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001094,TMS001418,AST002641,,C00005,77.1,High,124.0,,,,124,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001095,TMS001420,AST003643,,C00025,62.0,High,244.0,,,,244,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR001096,TMS001421,AST003627,,C00070,33.9,Low,267.0,,,,267,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
