historical_plan_id,block_request_id,corridor_id,planned_date,planned_start_time,planned_duration_min,planning_method,conflict_count,utilization_pct,status
HIST-01101,BLK-01101,COR-037,2026-09-27,04:30,240,Manual Rule-Based,3,64.0,Partial Conflict
HIST-01102,BLK-01102,COR-090,2026-09-17,19:00,120,AI Optimization Engine,1,93.1,Partial Conflict
HIST-01103,BLK-01103,COR-028,2026-09-28,22:00,60,AI Optimization Engine,1,95.1,Partial Conflict
HIST-01104,BLK-01104,COR-064,2026-09-18,18:15,120,AI Optimization Engine,0,85.8,Executed Cleanly
HIST-01105,BLK-01105,COR-073,2026-09-28,15:00,60,AI Optimization Engine,0,97.2,Executed Cleanly
HIST-01106,BLK-01106,COR-030,2026-09-20,11:15,180,Manual Rule-Based,6,64.6,Cancelled
HIST-01107,BLK-01107,COR-020,2026-09-10,15:15,240,Manual Rule-Based,8,65.3,Cancelled
HIST-01108,BLK-01108,COR-056,2026-09-17,06:30,60,AI Optimization Engine,0,92.1,Executed Cleanly
HIST-01109,BLK-01109,COR-035,2026-09-16,08:45,60,Manual Rule-Based,4,74.3,Cancelled
HIST-01110,BLK-01110,COR-056,2026-09-09,06:00,360,Manual Rule-Based,6,70.6,Cancelled
HIST-01111,BLK-01111,COR-031,2026-09-26,23:00,60,Manual Rule-Based,3,65.1,Partial Conflict
HIST-01112,BLK-01112,COR-077,2026-09-27,16:30,180,AI Optimization Engine,0,95.3,Executed Cleanly
HIST-01113,BLK-01113,COR-048,2026-09-15,15:30,120,Manual Rule-Based,7,68.2,Cancelled
HIST-01114,BLK-01114,COR-090,2026-09-27,13:00,60,AI Optimization Engine,0,95.0,Executed Cleanly
HIST-01115,BLK-01115,COR-003,2026-09-10,18:45,240,AI Optimization Engine,1,86.1,Partial Conflict
HIST-01116,BLK-01116,COR-058,2026-09-10,03:45,300,AI Optimization Engine,0,95.9,Executed Cleanly
HIST-01117,BLK-01117,COR-080,2026-09-22,08:45,360,Manual Rule-Based,3,66.0,Partial Conflict
HIST-01118,BLK-01118,COR-038,2026-09-13,01:45,240,AI Optimization Engine,0,89.1,Executed Cleanly
HIST-01119,BLK-01119,COR-034,2026-09-29,13:15,300,Manual Rule-Based,6,64.5,Cancelled
HIST-01120,BLK-01120,COR-072,2026-09-22,22:15,180,Manual Rule-Based,3,73.5,Partial Conflict
HIST-01121,BLK-01121,COR-042,2026-09-10,15:30,120,Manual Rule-Based,8,65.1,Cancelled
HIST-01122,BLK-01122,COR-083,2026-09-10,11:45,360,AI Optimization Engine,0,94.8,Executed Cleanly
HIST-01123,BLK-01123,COR-064,2026-09-10,08:00,360,AI Optimization Engine,1,86.6,Partial Conflict
HIST-01124,BLK-01124,COR-053,2026-09-17,13:00,360,AI Optimization Engine,0,87.4,Executed Cleanly
HIST-01125,BLK-01125,COR-058,2026-09-23,05:30,360,Manual Rule-Based,8,70.2,Cancelled
HIST-01126,BLK-01126,COR-029,2026-09-29,08:30,300,Manual Rule-Based,3,75.7,Partial Conflict
HIST-01127,BLK-01127,COR-086,2026-09-21,06:45,240,Manual Rule-Based,4,63.5,Cancelled
HIST-01128,BLK-01128,COR-090,2026-09-28,23:15,240,AI Optimization Engine,0,94.2,Executed Cleanly
HIST-01129,BLK-01129,COR-021,2026-09-10,09:15,120,AI Optimization Engine,0,87.6,Executed Cleanly
HIST-01130,BLK-01130,COR-078,2026-09-29,12:45,360,Manual Rule-Based,7,60.2,Cancelled
HIST-01131,BLK-01131,COR-089,2026-09-19,15:15,180,Manual Rule-Based,4,67.0,Cancelled
HIST-01132,BLK-01132,COR-002,2026-09-27,06:45,120,AI Optimization Engine,1,85.5,Partial Conflict
HIST-01133,BLK-01133,COR-062,2026-09-11,21:30,240,AI Optimization Engine,0,96.7,Executed Cleanly
HIST-01134,BLK-01134,COR-039,2026-09-13,04:00,120,Manual Rule-Based,4,66.4,Cancelled
HIST-01135,BLK-01135,COR-084,2026-09-14,22:15,360,Manual Rule-Based,6,61.2,Cancelled
HIST-01136,BLK-01136,COR-015,2026-09-10,19:30,120,AI Optimization Engine,0,91.4,Executed Cleanly
HIST-01137,BLK-01137,COR-028,2026-09-11,00:00,60,Manual Rule-Based,8,72.7,Cancelled
HIST-01138,BLK-01138,COR-099,2026-09-20,14:00,180,AI Optimization Engine,1,96.1,Partial Conflict
HIST-01139,BLK-01139,COR-084,2026-09-09,04:30,60,Manual Rule-Based,6,65.8,Cancelled
HIST-01140,BLK-01140,COR-077,2026-09-09,22:15,240,AI Optimization Engine,0,89.6,Executed Cleanly
HIST-01141,BLK-01141,COR-023,2026-09-21,09:30,300,Manual Rule-Based,8,69.4,Cancelled
HIST-01142,BLK-01142,COR-018,2026-09-15,04:30,360,AI Optimization Engine,0,93.2,Executed Cleanly
HIST-01143,BLK-01143,COR-070,2026-09-16,04:00,120,Manual Rule-Based,6,60.6,Cancelled
HIST-01144,BLK-01144,COR-074,2026-09-23,02:00,120,AI Optimization Engine,1,95.4,Partial Conflict
HIST-01145,BLK-01145,COR-029,2026-09-27,05:00,60,AI Optimization Engine,0,90.5,Executed Cleanly
HIST-01146,BLK-01146,COR-019,2026-09-15,19:30,120,Manual Rule-Based,6,74.3,Cancelled
HIST-01147,BLK-01147,COR-004,2026-09-27,19:00,300,AI Optimization Engine,1,91.4,Partial Conflict
HIST-01148,BLK-01148,COR-050,2026-09-24,07:15,300,AI Optimization Engine,1,89.0,Partial Conflict
HIST-01149,BLK-01149,COR-033,2026-09-13,02:00,360,AI Optimization Engine,0,89.2,Executed Cleanly
HIST-01150,BLK-01150,COR-004,2026-09-20,00:45,360,Manual Rule-Based,5,63.2,Cancelled
HIST-01151,BLK-01151,COR-031,2026-09-16,01:15,180,Manual Rule-Based,5,73.0,Cancelled
HIST-01152,BLK-01152,COR-076,2026-09-24,13:45,180,Manual Rule-Based,4,75.3,Cancelled
HIST-01153,BLK-01153,COR-075,2026-09-11,03:30,300,AI Optimization Engine,1,94.6,Partial Conflict
HIST-01154,BLK-01154,COR-010,2026-09-14,02:15,240,AI Optimization Engine,0,93.2,Executed Cleanly
HIST-01155,BLK-01155,COR-088,2026-09-14,20:30,120,AI Optimization Engine,1,95.6,Partial Conflict
HIST-01156,BLK-01156,COR-064,2026-09-10,22:15,180,Manual Rule-Based,5,71.9,Cancelled
HIST-01157,BLK-01157,COR-056,2026-09-09,04:00,360,Manual Rule-Based,7,71.1,Cancelled
HIST-01158,BLK-01158,COR-004,2026-09-22,21:45,180,AI Optimization Engine,0,97.4,Executed Cleanly
HIST-01159,BLK-01159,COR-015,2026-09-22,14:30,300,Manual Rule-Based,7,75.8,Cancelled
HIST-01160,BLK-01160,COR-068,2026-09-24,12:15,300,AI Optimization Engine,0,95.0,Executed Cleanly
HIST-01161,BLK-01161,COR-085,2026-09-12,05:00,120,Manual Rule-Based,3,66.7,Partial Conflict
HIST-01162,BLK-01162,COR-062,2026-09-17,21:45,60,Manual Rule-Based,6,69.9,Cancelled
HIST-01163,BLK-01163,COR-006,2026-09-26,12:45,120,AI Optimization Engine,0,92.7,Executed Cleanly
HIST-01164,BLK-01164,COR-083,2026-09-29,11:45,300,AI Optimization Engine,1,91.6,Partial Conflict
HIST-01165,BLK-01165,COR-091,2026-09-20,19:00,120,AI Optimization Engine,0,89.9,Executed Cleanly
HIST-01166,BLK-01166,COR-061,2026-09-20,22:15,60,AI Optimization Engine,0,92.9,Executed Cleanly
HIST-01167,BLK-01167,COR-033,2026-09-23,14:00,300,AI Optimization Engine,0,97.4,Executed Cleanly
HIST-01168,BLK-01168,COR-040,2026-09-16,01:30,60,Manual Rule-Based,6,69.8,Cancelled
HIST-01169,BLK-01169,COR-092,2026-09-29,06:45,180,AI Optimization Engine,0,91.8,Executed Cleanly
HIST-01170,BLK-01170,COR-083,2026-09-19,22:00,360,Manual Rule-Based,3,69.2,Partial Conflict
HIST-01171,BLK-01171,COR-016,2026-09-11,22:45,360,Manual Rule-Based,8,60.8,Cancelled
HIST-01172,BLK-01172,COR-026,2026-09-24,23:00,240,Manual Rule-Based,3,63.2,Partial Conflict
HIST-01173,BLK-01173,COR-047,2026-09-13,20:30,180,Manual Rule-Based,6,72.6,Cancelled
HIST-01174,BLK-01174,COR-085,2026-09-21,16:30,300,AI Optimization Engine,1,94.6,Partial Conflict
HIST-01175,BLK-01175,COR-031,2026-09-24,00:15,180,AI Optimization Engine,0,86.7,Executed Cleanly
HIST-01176,BLK-01176,COR-063,2026-09-25,13:00,180,Manual Rule-Based,8,74.9,Cancelled
HIST-01177,BLK-01177,COR-031,2026-09-24,20:45,180,Manual Rule-Based,4,65.0,Cancelled
HIST-01178,BLK-01178,COR-020,2026-09-24,07:45,300,AI Optimization Engine,0,85.8,Executed Cleanly
HIST-01179,BLK-01179,COR-003,2026-09-19,20:15,300,Manual Rule-Based,6,72.8,Cancelled
HIST-01180,BLK-01180,COR-028,2026-09-20,14:45,240,Manual Rule-Based,6,61.9,Cancelled
HIST-01181,BLK-01181,COR-058,2026-09-27,11:00,180,AI Optimization Engine,0,96.5,Executed Cleanly
HIST-01182,BLK-01182,COR-033,2026-09-15,21:45,120,Manual Rule-Based,3,67.7,Partial Conflict
HIST-01183,BLK-01183,COR-049,2026-09-23,15:30,240,Manual Rule-Based,3,66.6,Partial Conflict
HIST-01184,BLK-01184,COR-068,2026-09-20,18:45,360,AI Optimization Engine,1,95.7,Partial Conflict
HIST-01185,BLK-01185,COR-030,2026-09-20,04:15,180,Manual Rule-Based,5,71.6,Cancelled
HIST-01186,BLK-01186,COR-003,2026-09-27,11:30,360,AI Optimization Engine,0,94.7,Executed Cleanly
HIST-01187,BLK-01187,COR-020,2026-09-15,14:45,360,Manual Rule-Based,6,67.0,Cancelled
HIST-01188,BLK-01188,COR-018,2026-09-29,11:00,240,Manual Rule-Based,3,68.7,Partial Conflict
HIST-01189,BLK-01189,COR-023,2026-09-09,00:00,120,AI Optimization Engine,1,91.2,Partial Conflict
HIST-01190,BLK-01190,COR-068,2026-09-12,18:30,360,Manual Rule-Based,3,74.8,Partial Conflict
HIST-01191,BLK-01191,COR-068,2026-09-28,19:15,180,Manual Rule-Based,6,60.8,Cancelled
HIST-01192,BLK-01192,COR-049,2026-09-09,16:15,360,Manual Rule-Based,4,60.3,Cancelled
HIST-01193,BLK-01193,COR-051,2026-09-27,08:30,120,AI Optimization Engine,1,87.2,Partial Conflict
HIST-01194,BLK-01194,COR-017,2026-09-24,20:15,300,Manual Rule-Based,8,65.0,Cancelled
HIST-01195,BLK-01195,COR-010,2026-09-10,05:30,360,AI Optimization Engine,1,91.6,Partial Conflict
HIST-01196,BLK-01196,COR-002,2026-09-12,00:30,180,AI Optimization Engine,0,95.8,Executed Cleanly
HIST-01197,BLK-01197,COR-079,2026-09-26,08:30,300,AI Optimization Engine,0,92.8,Executed Cleanly
HIST-01198,BLK-01198,COR-020,2026-09-12,03:45,60,Manual Rule-Based,7,73.5,Cancelled
HIST-01199,BLK-01199,COR-051,2026-09-20,19:30,120,AI Optimization Engine,1,91.4,Partial Conflict
HIST-01200,BLK-01200,COR-001,2026-09-29,08:15,120,AI Optimization Engine,0,92.7,Executed Cleanly
HIST-01201,BLK-01201,COR-086,2026-09-24,00:45,120,AI Optimization Engine,0,92.2,Executed Cleanly
HIST-01202,BLK-01202,COR-068,2026-09-13,12:45,120,Manual Rule-Based,4,75.0,Cancelled
HIST-01203,BLK-01203,COR-043,2026-09-10,17:45,240,Manual Rule-Based,8,61.9,Cancelled
HIST-01204,BLK-01204,COR-032,2026-09-16,11:15,360,Manual Rule-Based,7,74.3,Cancelled
HIST-01205,BLK-01205,COR-011,2026-09-15,08:45,240,AI Optimization Engine,1,93.5,Partial Conflict
HIST-01206,BLK-01206,COR-004,2026-09-25,05:45,300,AI Optimization Engine,1,92.5,Partial Conflict
HIST-01207,BLK-01207,COR-037,2026-09-26,18:15,240,AI Optimization Engine,1,94.8,Partial Conflict
HIST-01208,BLK-01208,COR-070,2026-09-21,20:00,120,AI Optimization Engine,0,86.1,Executed Cleanly
HIST-01209,BLK-01209,COR-006,2026-09-25,18:45,180,AI Optimization Engine,1,85.5,Partial Conflict
HIST-01210,BLK-01210,COR-063,2026-09-10,09:00,60,Manual Rule-Based,8,63.5,Cancelled
HIST-01211,BLK-01211,COR-083,2026-09-09,03:45,360,AI Optimization Engine,0,94.8,Executed Cleanly
HIST-01212,BLK-01212,COR-046,2026-09-24,12:45,60,Manual Rule-Based,3,75.1,Partial Conflict
HIST-01213,BLK-01213,COR-020,2026-09-24,07:00,360,Manual Rule-Based,3,67.7,Partial Conflict
HIST-01214,BLK-01214,COR-099,2026-09-16,08:00,180,Manual Rule-Based,8,66.7,Cancelled
HIST-01215,BLK-01215,COR-061,2026-09-18,03:45,240,Manual Rule-Based,3,63.1,Partial Conflict
HIST-01216,BLK-01216,COR-060,2026-09-22,13:15,300,AI Optimization Engine,1,93.1,Partial Conflict
HIST-01217,BLK-01217,COR-022,2026-09-17,22:30,360,Manual Rule-Based,5,75.7,Cancelled
HIST-01218,BLK-01218,COR-054,2026-09-25,04:30,120,Manual Rule-Based,6,75.7,Cancelled
HIST-01219,BLK-01219,COR-019,2026-09-25,14:45,240,Manual Rule-Based,4,63.0,Cancelled
HIST-01220,BLK-01220,COR-006,2026-09-20,05:15,360,AI Optimization Engine,1,86.7,Partial Conflict
HIST-01221,BLK-01221,COR-076,2026-09-26,19:45,120,AI Optimization Engine,1,93.2,Partial Conflict
HIST-01222,BLK-01222,COR-029,2026-09-16,13:15,300,AI Optimization Engine,1,96.3,Partial Conflict
HIST-01223,BLK-01223,COR-099,2026-09-14,23:15,60,Manual Rule-Based,8,74.6,Cancelled
HIST-01224,BLK-01224,COR-070,2026-09-17,12:00,240,Manual Rule-Based,7,68.1,Cancelled
HIST-01225,BLK-01225,COR-085,2026-09-27,15:00,180,AI Optimization Engine,0,87.4,Executed Cleanly
HIST-01226,BLK-01226,COR-020,2026-09-28,02:45,60,AI Optimization Engine,0,96.9,Executed Cleanly
HIST-01227,BLK-01227,COR-066,2026-09-12,07:30,180,Manual Rule-Based,6,61.2,Cancelled
HIST-01228,BLK-01228,COR-080,2026-09-22,04:00,240,AI Optimization Engine,0,87.1,Executed Cleanly
HIST-01229,BLK-01229,COR-004,2026-09-26,22:15,300,AI Optimization Engine,1,95.3,Partial Conflict
HIST-01230,BLK-01230,COR-096,2026-09-11,19:30,300,AI Optimization Engine,0,95.7,Executed Cleanly
HIST-01231,BLK-01231,COR-058,2026-09-20,13:45,120,Manual Rule-Based,8,73.0,Cancelled
HIST-01232,BLK-01232,COR-018,2026-09-18,09:15,360,Manual Rule-Based,3,63.8,Partial Conflict
HIST-01233,BLK-01233,COR-080,2026-09-26,22:45,120,Manual Rule-Based,6,63.0,Cancelled
HIST-01234,BLK-01234,COR-090,2026-09-16,07:45,300,AI Optimization Engine,1,94.8,Partial Conflict
HIST-01235,BLK-01235,COR-095,2026-09-21,21:15,300,AI Optimization Engine,1,93.4,Partial Conflict
HIST-01236,BLK-01236,COR-015,2026-09-17,19:30,360,Manual Rule-Based,5,67.8,Cancelled
HIST-01237,BLK-01237,COR-036,2026-09-24,21:00,300,AI Optimization Engine,0,92.3,Executed Cleanly
HIST-01238,BLK-01238,COR-040,2026-09-11,08:45,300,Manual Rule-Based,4,72.7,Cancelled
HIST-01239,BLK-01239,COR-006,2026-09-11,04:15,180,Manual Rule-Based,6,75.6,Cancelled
HIST-01240,BLK-01240,COR-061,2026-09-13,01:15,120,AI Optimization Engine,1,92.1,Partial Conflict
HIST-01241,BLK-01241,COR-071,2026-09-23,18:15,360,Manual Rule-Based,7,60.2,Cancelled
HIST-01242,BLK-01242,COR-035,2026-09-27,16:45,300,Manual Rule-Based,5,66.6,Cancelled
HIST-01243,BLK-01243,COR-089,2026-09-18,05:30,360,AI Optimization Engine,1,89.6,Partial Conflict
HIST-01244,BLK-01244,COR-094,2026-09-17,04:00,240,AI Optimization Engine,1,91.9,Partial Conflict
HIST-01245,BLK-01245,COR-044,2026-09-17,01:45,360,AI Optimization Engine,1,87.7,Partial Conflict
HIST-01246,BLK-01246,COR-082,2026-09-28,17:00,120,AI Optimization Engine,0,92.4,Executed Cleanly
HIST-01247,BLK-01247,COR-001,2026-09-15,09:00,60,Manual Rule-Based,6,71.2,Cancelled
HIST-01248,BLK-01248,COR-036,2026-09-16,10:45,180,Manual Rule-Based,8,63.6,Cancelled
HIST-01249,BLK-01249,COR-026,2026-09-15,09:00,120,AI Optimization Engine,0,94.6,Executed Cleanly
HIST-01250,BLK-01250,COR-050,2026-09-20,06:15,180,AI Optimization Engine,1,93.7,Partial Conflict
HIST-01251,BLK-01251,COR-035,2026-09-14,00:45,240,AI Optimization Engine,1,85.8,Partial Conflict
HIST-01252,BLK-01252,COR-032,2026-09-12,23:45,300,Manual Rule-Based,8,60.1,Cancelled
HIST-01253,BLK-01253,COR-099,2026-09-11,13:15,120,Manual Rule-Based,6,62.0,Cancelled
HIST-01254,BLK-01254,COR-076,2026-09-28,02:30,240,AI Optimization Engine,1,91.4,Partial Conflict
HIST-01255,BLK-01255,COR-044,2026-09-12,20:30,300,AI Optimization Engine,0,88.7,Executed Cleanly
HIST-01256,BLK-01256,COR-053,2026-09-23,22:30,300,AI Optimization Engine,0,87.7,Executed Cleanly
HIST-01257,BLK-01257,COR-095,2026-09-17,06:30,60,AI Optimization Engine,0,92.4,Executed Cleanly
HIST-01258,BLK-01258,COR-044,2026-09-10,07:15,240,Manual Rule-Based,6,65.2,Cancelled
HIST-01259,BLK-01259,COR-063,2026-09-12,08:30,300,AI Optimization Engine,1,93.9,Partial Conflict
HIST-01260,BLK-01260,COR-097,2026-09-09,22:30,120,Manual Rule-Based,3,67.9,Partial Conflict
HIST-01261,BLK-01261,COR-094,2026-09-27,00:30,360,AI Optimization Engine,1,85.1,Partial Conflict
HIST-01262,BLK-01262,COR-047,2026-09-19,18:45,240,AI Optimization Engine,1,97.4,Partial Conflict
HIST-01263,BLK-01263,COR-005,2026-09-26,16:45,60,Manual Rule-Based,6,72.6,Cancelled
HIST-01264,BLK-01264,COR-030,2026-09-14,20:45,300,Manual Rule-Based,4,67.4,Cancelled
HIST-01265,BLK-01265,COR-055,2026-09-10,08:45,60,AI Optimization Engine,0,87.5,Executed Cleanly
HIST-01266,BLK-01266,COR-012,2026-09-13,20:15,120,AI Optimization Engine,1,96.7,Partial Conflict
HIST-01267,BLK-01267,COR-067,2026-09-25,23:00,300,AI Optimization Engine,1,87.0,Partial Conflict
HIST-01268,BLK-01268,COR-034,2026-09-22,02:30,180,Manual Rule-Based,8,73.6,Cancelled
HIST-01269,BLK-01269,COR-010,2026-09-28,19:45,180,Manual Rule-Based,6,60.9,Cancelled
HIST-01270,BLK-01270,COR-098,2026-09-23,00:00,180,Manual Rule-Based,8,74.9,Cancelled
HIST-01271,BLK-01271,COR-062,2026-09-12,22:15,240,Manual Rule-Based,6,65.3,Cancelled
HIST-01272,BLK-01272,COR-097,2026-09-16,00:45,180,AI Optimization Engine,1,88.4,Partial Conflict
HIST-01273,BLK-01273,COR-098,2026-09-12,20:30,120,Manual Rule-Based,3,63.0,Partial Conflict
HIST-01274,BLK-01274,COR-001,2026-09-18,11:00,180,Manual Rule-Based,8,72.9,Cancelled
HIST-01275,BLK-01275,COR-049,2026-09-12,14:00,360,Manual Rule-Based,4,68.5,Cancelled
HIST-01276,BLK-01276,COR-074,2026-09-09,12:45,300,Manual Rule-Based,6,60.9,Cancelled
HIST-01277,BLK-01277,COR-003,2026-09-24,06:15,360,AI Optimization Engine,1,91.7,Partial Conflict
HIST-01278,BLK-01278,COR-068,2026-09-22,02:15,60,AI Optimization Engine,1,97.3,Partial Conflict
HIST-01279,BLK-01279,COR-049,2026-09-18,08:30,180,AI Optimization Engine,0,89.0,Executed Cleanly
HIST-01280,BLK-01280,COR-067,2026-09-18,15:15,240,Manual Rule-Based,3,74.7,Partial Conflict
HIST-01281,BLK-01281,COR-028,2026-09-16,14:00,180,Manual Rule-Based,4,73.0,Cancelled
HIST-01282,BLK-01282,COR-097,2026-09-25,07:45,300,Manual Rule-Based,4,75.5,Cancelled
HIST-01283,BLK-01283,COR-086,2026-09-13,13:30,360,AI Optimization Engine,1,96.6,Partial Conflict
HIST-01284,BLK-01284,COR-094,2026-09-12,03:15,180,AI Optimization Engine,0,89.5,Executed Cleanly
HIST-01285,BLK-01285,COR-005,2026-09-16,22:30,120,Manual Rule-Based,8,75.1,Cancelled
HIST-01286,BLK-01286,COR-091,2026-09-17,04:15,120,Manual Rule-Based,6,62.7,Cancelled
HIST-01287,BLK-01287,COR-078,2026-09-13,13:15,300,AI Optimization Engine,1,86.2,Partial Conflict
HIST-01288,BLK-01288,COR-053,2026-09-18,18:45,180,AI Optimization Engine,1,93.9,Partial Conflict
HIST-01289,BLK-01289,COR-002,2026-09-21,10:30,120,Manual Rule-Based,7,61.5,Cancelled
HIST-01290,BLK-01290,COR-032,2026-09-21,02:15,60,Manual Rule-Based,3,75.9,Partial Conflict
HIST-01291,BLK-01291,COR-048,2026-09-12,07:30,300,Manual Rule-Based,4,69.2,Cancelled
HIST-01292,BLK-01292,COR-070,2026-09-24,22:00,240,Manual Rule-Based,8,60.1,Cancelled
HIST-01293,BLK-01293,COR-028,2026-09-23,03:15,120,AI Optimization Engine,1,85.5,Partial Conflict
HIST-01294,BLK-01294,COR-090,2026-09-26,07:15,300,AI Optimization Engine,1,89.8,Partial Conflict
HIST-01295,BLK-01295,COR-051,2026-09-24,07:15,300,AI Optimization Engine,0,90.0,Executed Cleanly
HIST-01296,BLK-01296,COR-067,2026-09-12,07:30,120,AI Optimization Engine,1,90.8,Partial Conflict
HIST-01297,BLK-01297,COR-013,2026-09-22,11:00,60,Manual Rule-Based,6,68.7,Cancelled
HIST-01298,BLK-01298,COR-081,2026-09-28,21:30,240,AI Optimization Engine,1,89.3,Partial Conflict
HIST-01299,BLK-01299,COR-031,2026-09-22,17:00,300,Manual Rule-Based,7,62.5,Cancelled
HIST-01300,BLK-01300,COR-006,2026-09-19,22:30,60,Manual Rule-Based,5,65.3,Cancelled
HIST-01301,BLK-01301,COR-073,2026-09-24,21:30,240,AI Optimization Engine,1,95.7,Partial Conflict
HIST-01302,BLK-01302,COR-099,2026-09-14,00:00,240,AI Optimization Engine,1,87.1,Partial Conflict
HIST-01303,BLK-01303,COR-075,2026-09-19,03:15,360,Manual Rule-Based,5,74.5,Cancelled
HIST-01304,BLK-01304,COR-025,2026-09-11,08:30,60,AI Optimization Engine,1,86.2,Partial Conflict
HIST-01305,BLK-01305,COR-072,2026-09-11,03:30,60,AI Optimization Engine,0,88.4,Executed Cleanly
HIST-01306,BLK-01306,COR-042,2026-09-23,19:30,120,Manual Rule-Based,3,70.9,Partial Conflict
HIST-01307,BLK-01307,COR-053,2026-09-21,23:15,300,AI Optimization Engine,1,93.9,Partial Conflict
HIST-01308,BLK-01308,COR-070,2026-09-29,02:45,60,Manual Rule-Based,7,67.3,Cancelled
HIST-01309,BLK-01309,COR-002,2026-09-15,14:15,180,Manual Rule-Based,3,75.6,Partial Conflict
HIST-01310,BLK-01310,COR-033,2026-09-16,17:15,180,AI Optimization Engine,1,86.5,Partial Conflict
HIST-01311,BLK-01311,COR-097,2026-09-29,17:00,180,AI Optimization Engine,1,88.8,Partial Conflict
HIST-01312,BLK-01312,COR-011,2026-09-18,00:30,60,Manual Rule-Based,5,66.0,Cancelled
HIST-01313,BLK-01313,COR-038,2026-09-11,20:30,60,Manual Rule-Based,5,70.1,Cancelled
HIST-01314,BLK-01314,COR-007,2026-09-14,13:30,180,Manual Rule-Based,5,61.8,Cancelled
HIST-01315,BLK-01315,COR-092,2026-09-25,18:30,180,Manual Rule-Based,4,61.0,Cancelled
HIST-01316,BLK-01316,COR-093,2026-09-21,03:30,300,Manual Rule-Based,5,69.1,Cancelled
HIST-01317,BLK-01317,COR-025,2026-09-23,04:15,360,AI Optimization Engine,0,91.4,Executed Cleanly
HIST-01318,BLK-01318,COR-014,2026-09-12,02:15,360,Manual Rule-Based,8,74.9,Cancelled
HIST-01319,BLK-01319,COR-029,2026-09-28,18:45,120,AI Optimization Engine,1,96.8,Partial Conflict
HIST-01320,BLK-01320,COR-025,2026-09-11,16:00,360,AI Optimization Engine,0,85.5,Executed Cleanly
HIST-01321,BLK-01321,COR-051,2026-09-12,18:30,120,AI Optimization Engine,1,94.3,Partial Conflict
HIST-01322,BLK-01322,COR-061,2026-09-16,18:45,240,Manual Rule-Based,7,72.9,Cancelled
HIST-01323,BLK-01323,COR-076,2026-09-10,05:45,360,AI Optimization Engine,0,86.3,Executed Cleanly
HIST-01324,BLK-01324,COR-030,2026-09-18,11:15,300,Manual Rule-Based,8,70.6,Cancelled
HIST-01325,BLK-01325,COR-044,2026-09-11,21:30,240,Manual Rule-Based,5,63.6,Cancelled
HIST-01326,BLK-01326,COR-052,2026-09-29,22:45,60,AI Optimization Engine,0,90.2,Executed Cleanly
HIST-01327,BLK-01327,COR-085,2026-09-10,03:00,360,AI Optimization Engine,0,89.0,Executed Cleanly
HIST-01328,BLK-01328,COR-014,2026-09-29,14:15,360,Manual Rule-Based,7,66.2,Cancelled
HIST-01329,BLK-01329,COR-097,2026-09-17,03:30,180,AI Optimization Engine,0,94.9,Executed Cleanly
HIST-01330,BLK-01330,COR-017,2026-09-09,16:30,180,AI Optimization Engine,0,96.0,Executed Cleanly
HIST-01331,BLK-01331,COR-039,2026-09-13,09:00,240,Manual Rule-Based,3,70.6,Partial Conflict
HIST-01332,BLK-01332,COR-089,2026-09-14,18:45,60,AI Optimization Engine,0,90.5,Executed Cleanly
HIST-01333,BLK-01333,COR-079,2026-09-18,18:45,240,AI Optimization Engine,1,91.4,Partial Conflict
HIST-01334,BLK-01334,COR-080,2026-09-16,04:15,120,AI Optimization Engine,0,85.6,Executed Cleanly
HIST-01335,BLK-01335,COR-083,2026-09-20,11:15,240,AI Optimization Engine,1,93.9,Partial Conflict
HIST-01336,BLK-01336,COR-049,2026-09-18,14:00,300,Manual Rule-Based,7,63.6,Cancelled
HIST-01337,BLK-01337,COR-035,2026-09-14,11:15,60,Manual Rule-Based,8,66.9,Cancelled
HIST-01338,BLK-01338,COR-088,2026-09-12,22:00,300,Manual Rule-Based,4,65.4,Cancelled
HIST-01339,BLK-01339,COR-022,2026-09-15,03:00,180,AI Optimization Engine,1,85.4,Partial Conflict
HIST-01340,BLK-01340,COR-052,2026-09-15,18:30,120,AI Optimization Engine,0,95.7,Executed Cleanly
HIST-01341,BLK-01341,COR-047,2026-09-23,11:45,300,AI Optimization Engine,1,92.2,Partial Conflict
