block_request_id,task_id,corridor_id,department,requested_duration_min,requested_date,priority,request_status
BLK-00936,TSK-00936,COR-094,Operating,60,2026-09-15,P3 - Medium,Pending
BLK-00937,TSK-00937,COR-098,Signal & Telecom,60,2026-09-26,P3 - Medium,Approved
BLK-00938,TSK-00938,COR-039,Signal & Telecom,120,2026-09-23,P3 - Medium,Approved
BLK-00939,TSK-00939,COR-099,Electrical,240,2026-09-28,P1 - Emergency,Pending
BLK-00940,TSK-00940,COR-024,Engineering,180,2026-09-26,P4 - Routine,Conflict Flagged
BLK-00941,TSK-00941,COR-071,Operating,180,2026-09-23,P3 - Medium,Scheduled
BLK-00942,TSK-00942,COR-098,Electrical,360,2026-09-13,P3 - Medium,Scheduled
BLK-00943,TSK-00943,COR-086,Operating,240,2026-09-20,P1 - Emergency,Pending
BLK-00944,TSK-00944,COR-010,Operating,60,2026-09-13,P2 - High,Rejected
BLK-00945,TSK-00945,COR-037,Signal & Telecom,360,2026-09-27,P2 - High,Rejected
BLK-00946,TSK-00946,COR-011,Operating,60,2026-09-24,P4 - Routine,Approved
BLK-00947,TSK-00947,COR-002,Operating,240,2026-09-10,P2 - High,Conflict Flagged
BLK-00948,TSK-00948,COR-100,Electrical,180,2026-09-17,P1 - Emergency,Rejected
BLK-00949,TSK-00949,COR-044,Engineering,300,2026-09-11,P3 - Medium,Conflict Flagged
BLK-00950,TSK-00950,COR-063,Engineering,360,2026-09-27,P3 - Medium,Rejected
BLK-00951,TSK-00951,COR-038,Signal & Telecom,240,2026-09-25,P3 - Medium,Approved
BLK-00952,TSK-00952,COR-023,Signal & Telecom,120,2026-09-27,P2 - High,Approved
BLK-00953,TSK-00953,COR-010,Engineering,360,2026-09-13,P3 - Medium,Rejected
BLK-00954,TSK-00954,COR-052,Operating,300,2026-09-19,P4 - Routine,Approved
BLK-00955,TSK-00955,COR-079,Electrical,240,2026-09-11,P2 - High,Pending
BLK-00956,TSK-00956,COR-036,Signal & Telecom,180,2026-09-14,P4 - Routine,Approved
BLK-00957,TSK-00957,COR-036,Signal & Telecom,360,2026-09-26,P3 - Medium,Rejected
BLK-00958,TSK-00958,COR-076,Operating,360,2026-09-20,P3 - Medium,Approved
BLK-00959,TSK-00959,COR-060,Signal & Telecom,180,2026-09-17,P2 - High,Rejected
BLK-00960,TSK-00960,COR-072,Operating,300,2026-09-28,P2 - High,Approved
BLK-00961,TSK-00961,COR-080,Signal & Telecom,120,2026-09-19,P2 - High,Pending
BLK-00962,TSK-00962,COR-013,Engineering,300,2026-09-25,P4 - Routine,Conflict Flagged
BLK-00963,TSK-00963,COR-077,Operating,180,2026-09-28,P4 - Routine,Rejected
BLK-00964,TSK-00964,COR-064,Operating,300,2026-09-15,P3 - Medium,Approved
BLK-00965,TSK-00965,COR-084,Operating,300,2026-09-23,P4 - Routine,Pending
BLK-00966,TSK-00966,COR-079,Signal & Telecom,120,2026-09-28,P3 - Medium,Scheduled
BLK-00967,TSK-00967,COR-048,Engineering,120,2026-09-29,P2 - High,Rejected
BLK-00968,TSK-00968,COR-092,Operating,300,2026-09-14,P1 - Emergency,Conflict Flagged
BLK-00969,TSK-00969,COR-023,Signal & Telecom,360,2026-09-24,P3 - Medium,Approved
BLK-00970,TSK-00970,COR-088,Engineering,60,2026-09-19,P1 - Emergency,Approved
BLK-00971,TSK-00971,COR-062,Operating,240,2026-09-19,P4 - Routine,Approved
BLK-00972,TSK-00972,COR-014,Engineering,300,2026-09-10,P3 - Medium,Pending
BLK-00973,TSK-00973,COR-027,Operating,180,2026-09-09,P3 - Medium,Scheduled
BLK-00974,TSK-00974,COR-043,Operating,60,2026-09-10,P2 - High,Scheduled
BLK-00975,TSK-00975,COR-073,Electrical,240,2026-09-24,P3 - Medium,Scheduled
BLK-00976,TSK-00976,COR-078,Signal & Telecom,120,2026-09-19,P2 - High,Conflict Flagged
BLK-00977,TSK-00977,COR-062,Operating,240,2026-09-14,P1 - Emergency,Conflict Flagged
BLK-00978,TSK-00978,COR-023,Operating,240,2026-09-16,P1 - Emergency,Pending
BLK-00979,TSK-00979,COR-046,Signal & Telecom,60,2026-09-20,P2 - High,Conflict Flagged
BLK-00980,TSK-00980,COR-065,Electrical,240,2026-09-23,P2 - High,Conflict Flagged
BLK-00981,TSK-00981,COR-033,Signal & Telecom,180,2026-09-12,P1 - Emergency,Pending
BLK-00982,TSK-00982,COR-096,Engineering,120,2026-09-17,P3 - Medium,Scheduled
BLK-00983,TSK-00983,COR-013,Operating,120,2026-09-19,P2 - High,Scheduled
BLK-00984,TSK-00984,COR-013,Signal & Telecom,360,2026-09-21,P1 - Emergency,Conflict Flagged
BLK-00985,TSK-00985,COR-033,Engineering,180,2026-09-29,P4 - Routine,Scheduled
BLK-00986,TSK-00986,COR-036,Electrical,240,2026-09-11,P3 - Medium,Approved
BLK-00987,TSK-00987,COR-021,Operating,360,2026-09-24,P1 - Emergency,Scheduled
BLK-00988,TSK-00988,COR-098,Engineering,180,2026-09-10,P2 - High,Approved
BLK-00989,TSK-00989,COR-042,Signal & Telecom,300,2026-09-12,P1 - Emergency,Pending
BLK-00990,TSK-00990,COR-030,Electrical,300,2026-09-19,P2 - High,Pending
BLK-00991,TSK-00991,COR-073,Operating,240,2026-09-14,P2 - High,Approved
BLK-00992,TSK-00992,COR-085,Signal & Telecom,240,2026-09-25,P1 - Emergency,Scheduled
BLK-00993,TSK-00993,COR-036,Operating,60,2026-09-26,P1 - Emergency,Scheduled
BLK-00994,TSK-00994,COR-078,Electrical,60,2026-09-28,P3 - Medium,Approved
BLK-00995,TSK-00995,COR-096,Signal & Telecom,60,2026-09-22,P4 - Routine,Conflict Flagged
BLK-00996,TSK-00996,COR-042,Signal & Telecom,300,2026-09-19,P2 - High,Pending
BLK-00997,TSK-00997,COR-096,Operating,60,2026-09-22,P4 - Routine,Pending
BLK-00998,TSK-00998,COR-016,Signal & Telecom,360,2026-09-17,P4 - Routine,Pending
BLK-00999,TSK-00999,COR-065,Engineering,120,2026-09-22,P4 - Routine,Approved
BLK-01000,TSK-01000,COR-069,Engineering,300,2026-09-17,P2 - High,Rejected
BLK-01001,TSK-01001,COR-095,Operating,180,2026-09-21,P4 - Routine,Approved
BLK-01002,TSK-01002,COR-001,Electrical,180,2026-09-25,P3 - Medium,Conflict Flagged
BLK-01003,TSK-01003,COR-084,Operating,180,2026-09-10,P3 - Medium,Scheduled
BLK-01004,TSK-01004,COR-013,Signal & Telecom,360,2026-09-29,P2 - High,Conflict Flagged
BLK-01005,TSK-01005,COR-039,Signal & Telecom,120,2026-09-20,P4 - Routine,Scheduled
BLK-01006,TSK-01006,COR-057,Engineering,300,2026-09-27,P3 - Medium,Conflict Flagged
BLK-01007,TSK-01007,COR-023,Engineering,300,2026-09-28,P1 - Emergency,Pending
BLK-01008,TSK-01008,COR-027,Signal & Telecom,180,2026-09-25,P3 - Medium,Approved
BLK-01009,TSK-01009,COR-013,Operating,240,2026-09-16,P1 - Emergency,Approved
BLK-01010,TSK-01010,COR-036,Engineering,240,2026-09-14,P2 - High,Approved
BLK-01011,TSK-01011,COR-089,Signal & Telecom,300,2026-09-13,P4 - Routine,Rejected
BLK-01012,TSK-01012,COR-023,Signal & Telecom,240,2026-09-26,P1 - Emergency,Scheduled
BLK-01013,TSK-01013,COR-081,Operating,240,2026-09-13,P4 - Routine,Scheduled
BLK-01014,TSK-01014,COR-006,Operating,180,2026-09-13,P2 - High,Conflict Flagged
BLK-01015,TSK-01015,COR-015,Engineering,180,2026-09-25,P4 - Routine,Scheduled
BLK-01016,TSK-01016,COR-085,Electrical,60,2026-09-27,P4 - Routine,Pending
BLK-01017,TSK-01017,COR-085,Signal & Telecom,180,2026-09-16,P3 - Medium,Approved
BLK-01018,TSK-01018,COR-091,Electrical,120,2026-09-20,P4 - Routine,Scheduled
BLK-01019,TSK-01019,COR-096,Engineering,240,2026-09-19,P3 - Medium,Pending
BLK-01020,TSK-01020,COR-042,Operating,300,2026-09-23,P2 - High,Rejected
BLK-01021,TSK-01021,COR-016,Operating,180,2026-09-21,P1 - Emergency,Rejected
BLK-01022,TSK-01022,COR-086,Engineering,300,2026-09-29,P3 - Medium,Scheduled
BLK-01023,TSK-01023,COR-015,Operating,300,2026-09-22,P3 - Medium,Pending
BLK-01024,TSK-01024,COR-019,Signal & Telecom,180,2026-09-13,P2 - High,Pending
BLK-01025,TSK-01025,COR-070,Electrical,120,2026-09-25,P2 - High,Approved
BLK-01026,TSK-01026,COR-036,Signal & Telecom,120,2026-09-21,P3 - Medium,Scheduled
BLK-01027,TSK-01027,COR-010,Engineering,240,2026-09-16,P2 - High,Approved
BLK-01028,TSK-01028,COR-021,Operating,60,2026-09-19,P3 - Medium,Pending
BLK-01029,TSK-01029,COR-029,Engineering,300,2026-09-18,P3 - Medium,Rejected
BLK-01030,TSK-01030,COR-082,Engineering,60,2026-09-10,P2 - High,Pending
BLK-01031,TSK-01031,COR-020,Operating,300,2026-09-19,P2 - High,Scheduled
BLK-01032,TSK-01032,COR-075,Operating,180,2026-09-11,P2 - High,Scheduled
BLK-01033,TSK-01033,COR-054,Operating,60,2026-09-28,P3 - Medium,Pending
BLK-01034,TSK-01034,COR-002,Engineering,360,2026-09-13,P1 - Emergency,Rejected
BLK-01035,TSK-01035,COR-006,Operating,120,2026-09-13,P1 - Emergency,Scheduled
BLK-01036,TSK-01036,COR-083,Electrical,300,2026-09-17,P4 - Routine,Conflict Flagged
BLK-01037,TSK-01037,COR-081,Engineering,60,2026-09-28,P2 - High,Scheduled
BLK-01038,TSK-01038,COR-058,Electrical,120,2026-09-10,P3 - Medium,Conflict Flagged
BLK-01039,TSK-01039,COR-100,Electrical,300,2026-09-14,P4 - Routine,Approved
BLK-01040,TSK-01040,COR-041,Operating,360,2026-09-22,P3 - Medium,Scheduled
BLK-01041,TSK-01041,COR-042,Signal & Telecom,180,2026-09-22,P4 - Routine,Approved
BLK-01042,TSK-01042,COR-012,Signal & Telecom,180,2026-09-17,P2 - High,Rejected
BLK-01043,TSK-01043,COR-095,Engineering,180,2026-09-18,P2 - High,Rejected
BLK-01044,TSK-01044,COR-086,Signal & Telecom,60,2026-09-09,P1 - Emergency,Conflict Flagged
BLK-01045,TSK-01045,COR-032,Electrical,60,2026-09-20,P2 - High,Pending
BLK-01046,TSK-01046,COR-096,Operating,180,2026-09-25,P3 - Medium,Scheduled
BLK-01047,TSK-01047,COR-089,Engineering,240,2026-09-17,P2 - High,Rejected
BLK-01048,TSK-01048,COR-078,Engineering,180,2026-09-12,P1 - Emergency,Conflict Flagged
BLK-01049,TSK-01049,COR-022,Engineering,180,2026-09-21,P4 - Routine,Rejected
BLK-01050,TSK-01050,COR-094,Electrical,180,2026-09-20,P2 - High,Rejected
BLK-01051,TSK-01051,COR-030,Electrical,240,2026-09-29,P4 - Routine,Approved
BLK-01052,TSK-01052,COR-079,Engineering,60,2026-09-26,P3 - Medium,Scheduled
BLK-01053,TSK-01053,COR-013,Engineering,300,2026-09-19,P2 - High,Rejected
BLK-01054,TSK-01054,COR-046,Electrical,360,2026-09-16,P1 - Emergency,Conflict Flagged
BLK-01055,TSK-01055,COR-058,Electrical,360,2026-09-12,P3 - Medium,Scheduled
BLK-01056,TSK-01056,COR-042,Engineering,360,2026-09-11,P4 - Routine,Pending
BLK-01057,TSK-01057,COR-013,Electrical,240,2026-09-19,P2 - High,Conflict Flagged
BLK-01058,TSK-01058,COR-069,Engineering,300,2026-09-15,P1 - Emergency,Rejected
BLK-01059,TSK-01059,COR-064,Engineering,300,2026-09-21,P4 - Routine,Conflict Flagged
BLK-01060,TSK-01060,COR-047,Signal & Telecom,120,2026-09-28,P3 - Medium,Pending
BLK-01061,TSK-01061,COR-085,Engineering,360,2026-09-20,P3 - Medium,Rejected
BLK-01062,TSK-01062,COR-058,Signal & Telecom,360,2026-09-26,P2 - High,Pending
BLK-01063,TSK-01063,COR-079,Operating,300,2026-09-28,P2 - High,Approved
BLK-01064,TSK-01064,COR-076,Electrical,300,2026-09-21,P3 - Medium,Conflict Flagged
BLK-01065,TSK-01065,COR-046,Signal & Telecom,300,2026-09-17,P3 - Medium,Rejected
BLK-01066,TSK-01066,COR-024,Operating,180,2026-09-16,P3 - Medium,Rejected
BLK-01067,TSK-01067,COR-089,Signal & Telecom,300,2026-09-11,P3 - Medium,Scheduled
BLK-01068,TSK-01068,COR-020,Engineering,300,2026-09-29,P3 - Medium,Approved
BLK-01069,TSK-01069,COR-053,Operating,240,2026-09-10,P2 - High,Rejected
BLK-01070,TSK-01070,COR-082,Engineering,300,2026-09-12,P4 - Routine,Rejected
BLK-01071,TSK-01071,COR-037,Electrical,180,2026-09-24,P2 - High,Approved
BLK-01072,TSK-01072,COR-061,Engineering,360,2026-09-09,P4 - Routine,Pending
BLK-01073,TSK-01073,COR-077,Operating,300,2026-09-18,P4 - Routine,Conflict Flagged
BLK-01074,TSK-01074,COR-033,Electrical,360,2026-09-19,P1 - Emergency,Rejected
BLK-01075,TSK-01075,COR-081,Signal & Telecom,300,2026-09-15,P2 - High,Pending
BLK-01076,TSK-01076,COR-071,Signal & Telecom,240,2026-09-14,P2 - High,Scheduled
BLK-01077,TSK-01077,COR-019,Engineering,180,2026-09-22,P2 - High,Scheduled
BLK-01078,TSK-01078,COR-073,Engineering,60,2026-09-29,P2 - High,Approved
BLK-01079,TSK-01079,COR-045,Electrical,360,2026-09-29,P4 - Routine,Conflict Flagged
BLK-01080,TSK-01080,COR-021,Electrical,180,2026-09-15,P4 - Routine,Conflict Flagged
BLK-01081,TSK-01081,COR-027,Electrical,60,2026-09-19,P3 - Medium,Pending
BLK-01082,TSK-01082,COR-018,Operating,360,2026-09-21,P4 - Routine,Pending
BLK-01083,TSK-01083,COR-083,Electrical,60,2026-09-11,P4 - Routine,Rejected
BLK-01084,TSK-01084,COR-044,Signal & Telecom,240,2026-09-16,P4 - Routine,Conflict Flagged
BLK-01085,TSK-01085,COR-096,Electrical,300,2026-09-26,P3 - Medium,Approved
BLK-01086,TSK-01086,COR-098,Signal & Telecom,180,2026-09-23,P2 - High,Approved
BLK-01087,TSK-01087,COR-007,Engineering,180,2026-09-21,P3 - Medium,Scheduled
BLK-01088,TSK-01088,COR-061,Operating,240,2026-09-15,P4 - Routine,Approved
BLK-01089,TSK-01089,COR-072,Signal & Telecom,240,2026-09-24,P3 - Medium,Approved
BLK-01090,TSK-01090,COR-018,Engineering,300,2026-09-12,P2 - High,Pending
BLK-01091,TSK-01091,COR-063,Engineering,300,2026-09-18,P3 - Medium,Pending
BLK-01092,TSK-01092,COR-086,Engineering,180,2026-09-24,P4 - Routine,Conflict Flagged
BLK-01093,TSK-01093,COR-047,Signal & Telecom,300,2026-09-13,P1 - Emergency,Pending
BLK-01094,TSK-01094,COR-034,Electrical,60,2026-09-10,P1 - Emergency,Pending
BLK-01095,TSK-01095,COR-095,Engineering,240,2026-09-18,P3 - Medium,Approved
BLK-01096,TSK-01096,COR-053,Operating,240,2026-09-26,P2 - High,Pending
BLK-01097,TSK-01097,COR-086,Engineering,60,2026-09-15,P2 - High,Conflict Flagged
BLK-01098,TSK-01098,COR-074,Signal & Telecom,300,2026-09-27,P2 - High,Conflict Flagged
BLK-01099,TSK-01099,COR-086,Electrical,60,2026-09-14,P2 - High,Approved
BLK-01100,TSK-01100,COR-027,Signal & Telecom,120,2026-09-18,P1 - Emergency,Approved
BLK-01101,TSK-01101,COR-037,Operating,240,2026-09-27,P2 - High,Conflict Flagged
BLK-01102,TSK-01102,COR-090,Signal & Telecom,120,2026-09-17,P2 - High,Approved
BLK-01103,TSK-01103,COR-028,Electrical,60,2026-09-28,P2 - High,Scheduled
BLK-01104,TSK-01104,COR-064,Engineering,120,2026-09-18,P4 - Routine,Scheduled
BLK-01105,TSK-01105,COR-073,Engineering,60,2026-09-28,P4 - Routine,Rejected
BLK-01106,TSK-01106,COR-030,Signal & Telecom,180,2026-09-20,P4 - Routine,Conflict Flagged
BLK-01107,TSK-01107,COR-020,Operating,240,2026-09-10,P4 - Routine,Rejected
BLK-01108,TSK-01108,COR-056,Engineering,60,2026-09-17,P1 - Emergency,Conflict Flagged
BLK-01109,TSK-01109,COR-035,Signal & Telecom,60,2026-09-16,P4 - Routine,Scheduled
BLK-01110,TSK-01110,COR-056,Operating,360,2026-09-09,P3 - Medium,Scheduled
BLK-01111,TSK-01111,COR-031,Signal & Telecom,60,2026-09-26,P1 - Emergency,Pending
BLK-01112,TSK-01112,COR-077,Engineering,180,2026-09-27,P2 - High,Pending
BLK-01113,TSK-01113,COR-048,Operating,120,2026-09-15,P3 - Medium,Rejected
BLK-01114,TSK-01114,COR-090,Electrical,60,2026-09-27,P2 - High,Rejected
BLK-01115,TSK-01115,COR-003,Operating,240,2026-09-10,P4 - Routine,Scheduled
BLK-01116,TSK-01116,COR-058,Engineering,300,2026-09-10,P2 - High,Scheduled
BLK-01117,TSK-01117,COR-080,Electrical,360,2026-09-22,P2 - High,Approved
BLK-01118,TSK-01118,COR-038,Engineering,240,2026-09-13,P3 - Medium,Conflict Flagged
BLK-01119,TSK-01119,COR-034,Electrical,300,2026-09-29,P4 - Routine,Scheduled
BLK-01120,TSK-01120,COR-072,Operating,180,2026-09-22,P2 - High,Scheduled
BLK-01121,TSK-01121,COR-042,Signal & Telecom,120,2026-09-10,P3 - Medium,Scheduled
BLK-01122,TSK-01122,COR-083,Operating,360,2026-09-10,P3 - Medium,Approved
BLK-01123,TSK-01123,COR-064,Signal & Telecom,360,2026-09-10,P1 - Emergency,Pending
BLK-01124,TSK-01124,COR-053,Engineering,360,2026-09-17,P1 - Emergency,Conflict Flagged
BLK-01125,TSK-01125,COR-058,Signal & Telecom,360,2026-09-23,P4 - Routine,Approved
BLK-01126,TSK-01126,COR-029,Engineering,300,2026-09-29,P2 - High,Conflict Flagged
BLK-01127,TSK-01127,COR-086,Engineering,240,2026-09-21,P1 - Emergency,Conflict Flagged
BLK-01128,TSK-01128,COR-090,Electrical,240,2026-09-28,P4 - Routine,Pending
BLK-01129,TSK-01129,COR-021,Operating,120,2026-09-10,P3 - Medium,Pending
BLK-01130,TSK-01130,COR-078,Operating,360,2026-09-29,P3 - Medium,Conflict Flagged
BLK-01131,TSK-01131,COR-089,Electrical,180,2026-09-19,P2 - High,Pending
BLK-01132,TSK-01132,COR-002,Electrical,120,2026-09-27,P3 - Medium,Conflict Flagged
BLK-01133,TSK-01133,COR-062,Operating,240,2026-09-11,P2 - High,Approved
BLK-01134,TSK-01134,COR-039,Engineering,120,2026-09-13,P2 - High,Pending
BLK-01135,TSK-01135,COR-084,Operating,360,2026-09-14,P3 - Medium,Approved
BLK-01136,TSK-01136,COR-015,Engineering,120,2026-09-10,P1 - Emergency,Approved
BLK-01137,TSK-01137,COR-028,Signal & Telecom,60,2026-09-11,P3 - Medium,Conflict Flagged
BLK-01138,TSK-01138,COR-099,Engineering,180,2026-09-20,P2 - High,Approved
BLK-01139,TSK-01139,COR-084,Engineering,60,2026-09-09,P1 - Emergency,Approved
BLK-01140,TSK-01140,COR-077,Engineering,240,2026-09-09,P4 - Routine,Pending
BLK-01141,TSK-01141,COR-023,Operating,300,2026-09-21,P3 - Medium,Scheduled
BLK-01142,TSK-01142,COR-018,Electrical,360,2026-09-15,P4 - Routine,Pending
BLK-01143,TSK-01143,COR-070,Electrical,120,2026-09-16,P2 - High,Rejected
BLK-01144,TSK-01144,COR-074,Engineering,120,2026-09-23,P2 - High,Pending
BLK-01145,TSK-01145,COR-029,Operating,60,2026-09-27,P1 - Emergency,Scheduled
BLK-01146,TSK-01146,COR-019,Operating,120,2026-09-15,P2 - High,Scheduled
BLK-01147,TSK-01147,COR-004,Engineering,300,2026-09-27,P3 - Medium,Scheduled
BLK-01148,TSK-01148,COR-050,Electrical,300,2026-09-24,P4 - Routine,Approved
BLK-01149,TSK-01149,COR-033,Engineering,360,2026-09-13,P4 - Routine,Rejected
BLK-01150,TSK-01150,COR-004,Operating,360,2026-09-20,P3 - Medium,Conflict Flagged
BLK-01151,TSK-01151,COR-031,Electrical,180,2026-09-16,P2 - High,Approved
BLK-01152,TSK-01152,COR-076,Signal & Telecom,180,2026-09-24,P2 - High,Rejected
BLK-01153,TSK-01153,COR-075,Electrical,300,2026-09-11,P2 - High,Approved
BLK-01154,TSK-01154,COR-010,Signal & Telecom,240,2026-09-14,P1 - Emergency,Rejected
BLK-01155,TSK-01155,COR-088,Electrical,120,2026-09-14,P4 - Routine,Approved
BLK-01156,TSK-01156,COR-064,Operating,180,2026-09-10,P2 - High,Pending
BLK-01157,TSK-01157,COR-056,Electrical,360,2026-09-09,P1 - Emergency,Approved
BLK-01158,TSK-01158,COR-004,Engineering,180,2026-09-22,P4 - Routine,Conflict Flagged
BLK-01159,TSK-01159,COR-015,Operating,300,2026-09-22,P2 - High,Pending
BLK-01160,TSK-01160,COR-068,Engineering,300,2026-09-24,P2 - High,Conflict Flagged
BLK-01161,TSK-01161,COR-085,Signal & Telecom,120,2026-09-12,P4 - Routine,Conflict Flagged
BLK-01162,TSK-01162,COR-062,Engineering,60,2026-09-17,P1 - Emergency,Pending
BLK-01163,TSK-01163,COR-006,Operating,120,2026-09-26,P4 - Routine,Scheduled
BLK-01164,TSK-01164,COR-083,Operating,300,2026-09-29,P3 - Medium,Rejected
BLK-01165,TSK-01165,COR-091,Engineering,120,2026-09-20,P1 - Emergency,Scheduled
BLK-01166,TSK-01166,COR-061,Electrical,60,2026-09-20,P1 - Emergency,Scheduled
BLK-01167,TSK-01167,COR-033,Engineering,300,2026-09-23,P1 - Emergency,Rejected
BLK-01168,TSK-01168,COR-040,Electrical,60,2026-09-16,P2 - High,Pending
BLK-01169,TSK-01169,COR-092,Electrical,180,2026-09-29,P3 - Medium,Scheduled
BLK-01170,TSK-01170,COR-083,Signal & Telecom,360,2026-09-19,P4 - Routine,Scheduled
BLK-01171,TSK-01171,COR-016,Electrical,360,2026-09-11,P3 - Medium,Pending
BLK-01172,TSK-01172,COR-026,Operating,240,2026-09-24,P1 - Emergency,Approved
BLK-01173,TSK-01173,COR-047,Engineering,180,2026-09-13,P2 - High,Pending
BLK-01174,TSK-01174,COR-085,Engineering,300,2026-09-21,P1 - Emergency,Conflict Flagged
BLK-01175,TSK-01175,COR-031,Electrical,180,2026-09-24,P4 - Routine,Pending
BLK-01176,TSK-01176,COR-063,Electrical,180,2026-09-25,P4 - Routine,Conflict Flagged
BLK-01177,TSK-01177,COR-031,Engineering,180,2026-09-24,P1 - Emergency,Approved
BLK-01178,TSK-01178,COR-020,Operating,300,2026-09-24,P1 - Emergency,Approved
BLK-01179,TSK-01179,COR-003,Electrical,300,2026-09-19,P4 - Routine,Scheduled
BLK-01180,TSK-01180,COR-028,Signal & Telecom,240,2026-09-20,P3 - Medium,Approved
BLK-01181,TSK-01181,COR-058,Engineering,180,2026-09-27,P1 - Emergency,Conflict Flagged
BLK-01182,TSK-01182,COR-033,Operating,120,2026-09-15,P4 - Routine,Scheduled
BLK-01183,TSK-01183,COR-049,Engineering,240,2026-09-23,P4 - Routine,Conflict Flagged
BLK-01184,TSK-01184,COR-068,Engineering,360,2026-09-20,P3 - Medium,Pending
BLK-01185,TSK-01185,COR-030,Engineering,180,2026-09-20,P3 - Medium,Conflict Flagged
BLK-01186,TSK-01186,COR-003,Signal & Telecom,360,2026-09-27,P4 - Routine,Approved
BLK-01187,TSK-01187,COR-020,Signal & Telecom,360,2026-09-15,P3 - Medium,Scheduled
BLK-01188,TSK-01188,COR-018,Operating,240,2026-09-29,P3 - Medium,Approved
BLK-01189,TSK-01189,COR-023,Operating,120,2026-09-09,P4 - Routine,Conflict Flagged
BLK-01190,TSK-01190,COR-068,Operating,360,2026-09-12,P2 - High,Approved
BLK-01191,TSK-01191,COR-068,Electrical,180,2026-09-28,P1 - Emergency,Scheduled
BLK-01192,TSK-01192,COR-049,Operating,360,2026-09-09,P4 - Routine,Scheduled
BLK-01193,TSK-01193,COR-051,Electrical,120,2026-09-27,P3 - Medium,Rejected
BLK-01194,TSK-01194,COR-017,Operating,300,2026-09-24,P3 - Medium,Pending
BLK-01195,TSK-01195,COR-010,Operating,360,2026-09-10,P3 - Medium,Conflict Flagged
BLK-01196,TSK-01196,COR-002,Signal & Telecom,180,2026-09-12,P1 - Emergency,Pending
BLK-01197,TSK-01197,COR-079,Electrical,300,2026-09-26,P3 - Medium,Pending
BLK-01198,TSK-01198,COR-020,Engineering,60,2026-09-12,P1 - Emergency,Pending
BLK-01199,TSK-01199,COR-051,Electrical,120,2026-09-20,P2 - High,Rejected
BLK-01200,TSK-01200,COR-001,Signal & Telecom,120,2026-09-29,P4 - Routine,Approved
BLK-01201,TSK-01201,COR-086,Engineering,120,2026-09-24,P1 - Emergency,Approved
BLK-01202,TSK-01202,COR-068,Electrical,120,2026-09-13,P3 - Medium,Scheduled
BLK-01203,TSK-01203,COR-043,Electrical,240,2026-09-10,P3 - Medium,Approved
BLK-01204,TSK-01204,COR-032,Signal & Telecom,360,2026-09-16,P1 - Emergency,Scheduled
BLK-01205,TSK-01205,COR-011,Electrical,240,2026-09-15,P3 - Medium,Conflict Flagged
BLK-01206,TSK-01206,COR-004,Operating,300,2026-09-25,P4 - Routine,Pending
BLK-01207,TSK-01207,COR-037,Signal & Telecom,240,2026-09-26,P4 - Routine,Rejected
BLK-01208,TSK-01208,COR-070,Signal & Telecom,120,2026-09-21,P2 - High,Rejected
BLK-01209,TSK-01209,COR-006,Engineering,180,2026-09-25,P3 - Medium,Scheduled
BLK-01210,TSK-01210,COR-063,Operating,60,2026-09-10,P2 - High,Pending
BLK-01211,TSK-01211,COR-083,Signal & Telecom,360,2026-09-09,P1 - Emergency,Approved
BLK-01212,TSK-01212,COR-046,Operating,60,2026-09-24,P3 - Medium,Pending
BLK-01213,TSK-01213,COR-020,Operating,360,2026-09-24,P4 - Routine,Scheduled
BLK-01214,TSK-01214,COR-099,Electrical,180,2026-09-16,P2 - High,Rejected
BLK-01215,TSK-01215,COR-061,Signal & Telecom,240,2026-09-18,P1 - Emergency,Rejected
